,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
17,4MNWA,1A1RA,Crystal Structure Of Urokinase-type Plasminogen Activator (upa) Complexed With Bicyclic Peptide Uk749,2.6,117,198,12.8
18,1DDJA,1A1RA,Crystal Structure Of Human Plasminogen Catalytic Domain,3.0,116,198,13.8
19,1EQ9A,1A1RA,Crystal Structure Of Fire Ant Chymotrypsin Complexed To Pmsf,2.7,116,198,12.9
20,3BEUA,1A1RA,Na+-Dependent Allostery Mediates Coagulation Factor Protease Active Site Selectivity,2.5,115,198,12.2
21,1HPGA,1A1RA,A Glutamic Acid Specific Serine Protease Utilizes A Novel Histidine Triad In Substrate Binding,2.1,115,198,13.0
22,5HU6C,1A1RA,Structure Of The T. Brucei Haptoglobin-haemoglobin Receptor Bound To Human Haptolgobin-haemoglobin,2.3,115,198,13.0
23,2HALA,1A1RA,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,3.4,114,198,18.4
24,1EAXA,1A1RA,Crystal Structure Of Mtsp1 (Matriptase),2.6,113,198,13.3
25,2AIQA,1A1RA,Crystal Structure Of Benzamidine-Inhibited Protein C Activator From The Venom Of Copperhead Snake Agkistrodon Contortrix Contortrix,2.3,113,198,19.5
26,2OLGA,1A1RA,Crystal Structure Of The Serine Protease Domain Of Prophenoloxidase Activating Factor-I In A Zymogen Form,2.6,113,198,15.0
27,3H7OA,1A1RA,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-I1 (Smipp-S-I1),2.2,113,198,13.3
28,4AFQA,1A1RA,Human Chymase - Fynomer Complex,2.1,113,198,20.4
29,5EU8A,1A1RA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,3.2,113,198,10.6
30,1L1JA,1A1RA,Crystal Structure Of The Protease Domain Of An Atp- Independent Heat Shock Protease Htra,1.8,112,198,17.0
31,3S9CA,1A1RA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",2.5,112,198,18.8
32,4FLNC,1A1RA,Crystal Structure Of Plant Protease Deg2,2.0,112,198,20.5
33,1ARBA,1A1RA,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.1,111,198,15.3
34,2Z7FE,1A1RA,Crystal Structure Of The Complex Of Human Neutrophil Elastase With 12SLPI,2.4,111,198,17.1
35,3LGIB,1A1RA,Structure Of The Protease Domain Of Degs (Degs-Deltapdz) At 1.65 A,1.8,111,198,13.5
36,2XW9A,1A1RA,Crystal Structure Of Complement Factor D Mutant S183a,2.5,111,198,14.4
37,4LK4A,1A1RA,Structure Of Vibrio Cholerae Vesb Protease,2.6,110,198,14.5
38,3WOKA,1A1RA,Crystal Structure Of The Dap Bii (space),2.3,110,198,17.3
39,2Z9IA,1A1RA,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,1.9,109,198,15.6
40,2WV9A,1A1RA,Crystal Structure Of The Ns3 Protease-Helicase From Murray Valley Encephalitis Virus,2.3,109,198,22.0
41,3TVJB,1A1RA,Catalytic Fragment Of Masp-2 In Complex With Its Specific Inhibitor Developed By Directed Evolution On Sgci Scaffold,2.3,109,198,11.0
42,1AGJA,1A1RA,Epidermolytic Toxin A From Staphylococcus Aureus,2.0,108,198,15.7
43,1WCZA,1A1RA,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,1.9,108,198,12.0
44,1WYKA,1A1RA,Sindbis Virus Capsid Protein (114-264),2.5,108,198,13.0
45,4FXGH,1A1RA,Complement C4 In Complex With Masp-2,2.2,108,198,10.2
46,4RI0A,1A1RA,"Serine Protease Htra3, Mutationally Inactivated",1.9,108,198,13.9
47,1P3CA,1A1RA,Glutamyl Endopeptidase From Bacillus Intermedius,2.2,106,198,11.3
48,1TE0A,1A1RA,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",1.8,106,198,15.1
49,4Z6AH,1A1RA,Crystal Structure Of A Fviia-trypsin Chimera (yt) In Complex With Soluble Tissue Factor,2.2,106,198,16.0
50,2J92B,1A1RA,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),2.1,105,198,14.3
51,5DGJA,1A1RA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.5,105,198,16.2
52,1VZQH,1A1RA,Complex Of Thrombin With Designed Inhibitor 7165,2.2,104,198,15.4
53,3UFAA,1A1RA,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,1.8,104,198,13.5
54,1PQ7A,1A1RA,"Trypsin At 0.8 A, Ph5  BORAX",1.9,101,198,14.9
55,4X2VB,1A1RA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,1.9,100,198,20.0
56,3WY8A,3CP7A,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,1.1,209,218,52.6
57,2QXIA,3CP7A,High Resolution Structure Of Human Kallikrein 7 In Complex With Suc-Ala-Ala-Pro-Phe-Chloromethylketone,2.9,189,218,12.7
58,4XSKU,3CP7A,"Structure Of Paitrap, An Upa Mutant",3.0,189,218,12.2
59,2F91A,3CP7A,"1.2a Resolution Structure Of A Crayfish Trypsin Complexed With A Peptide Inhibitor, Sgti",2.8,183,218,12.0
60,5AVDA,3CP7A,The 0.86 Angstrom Structure Of Elastase Crystallized In High-strength Agarose Hydrogel,3.3,174,218,14.9
61,2B9LA,3CP7A,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,3.2,173,218,11.0
62,4WVPE,3CP7A,Crystal Structure Of An Activity-based Probe Hne Complex,2.8,171,218,15.2
63,4FLNA,3CP7A,Crystal Structure Of Plant Protease Deg2,2.6,165,218,17.0
64,2OUAA,2H5DA,Crystal Structure Of Nocardiopsis Protease (Napase),1.1,183,198,47.0
65,2QA9E,2H5DA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,1.3,176,198,37.5
66,5HM2E,2H5DA,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,3.1,150,198,14.7
67,2XYAA,2W5EA,Non-Covalent Inhibtors Of Rhinovirus 3c Protease,2.8,147,163,19.7
68,5BPEA,2W5EA,Crystal Structure Of Ev71 3cpro In Complex With A Potent And Selective Inhibitor,2.6,147,163,12.2
69,1LVMA,2W5EA,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,2.8,145,163,16.6
70,2J92A,2W5EA,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),2.6,140,163,11.4
71,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
72,4WMEA,2W5EA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.6,133,163,14.3
73,4ZROA,2W5EA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.5,130,163,7.7
74,3F1SB,2W5EA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.3,127,163,11.8
75,2H5CA,2W5EA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.2,126,163,13.5
76,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
77,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
78,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
79,5EDMA,2W5EA,Crystal Structure Of Prothrombin Deletion Mutant Residues 154-167 ( Form I ),2.4,125,163,16.0
80,5EDKA,2HLCA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),2.5,203,230,31.0
81,3NXPA,2HLCA,Crystal Structure Of Human Prethrombin-1,2.4,199,230,31.7
82,4A5TS,2HLCA,Structural Basis For The Conformational Modulation,2.3,196,230,29.6
83,4JCNA,5HMAA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.4,165,191,19.4
84,4XFQA,5HMAA,Crystal Structure Basis For Pedv 3c Like Protease,2.8,146,191,15.1
85,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
86,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
87,2XWBF,3H7TA,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.0,189,235,20.1
88,2XRCB,1EQ9A,Human Complement Factor I,2.3,178,222,25.8
89,1YM0A,1HPGA,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",2.5,145,187,20.7
90,1LCYA,2HALA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.3,167,212,10.8
91,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
92,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
93,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
94,3QO6B,1WYKA,Crystal Structure Analysis Of The Plant Protease Deg1,3.2,129,152,11.6
95,4NSYB,1WYKA,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,3.5,129,152,10.9
96,1DUAA,1WYKA,Crystal Structure Of Exfoliative Toxin A,3.2,128,152,10.9
97,2AYWA,1WYKA,Crystal Structure Of The Complex Formed Between Trypsin And A Designed Synthetic Highly Potent Inhibitor In The Presence Of Benzamidine At 0.97 A Resolution,3.1,125,152,13.6
98,2R3UA,1WYKA,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,125,152,12.8
99,1FY4A,1WYKA,Fusarium Oxysporum Trypsin At Atomic Resolution,3.1,122,152,16.4
100,1A5HA,1WYKA,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,3.0,119,152,14.3
101,1FUJB,1WYKA,Pr3 (Myeloblastin),2.7,117,152,14.5
102,5ETXB,1WYKA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.8,116,152,15.5
103,1GVKB,1WYKA,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,115,152,13.0
104,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
105,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
106,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
107,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
108,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
109,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
110,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
111,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
112,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
113,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
114,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
115,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
116,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
