,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
71,1YM0A,2QAAB,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",2.6,142,185,19.0
72,2F91A,3CP7A,"1.2a Resolution Structure Of A Crayfish Trypsin Complexed With A Peptide Inhibitor, Sgti",2.8,183,218,12.0
73,1FIZA,3CP7A,Three Dimensional Structure Of Beta-Acrosin From Boar Spermatozoa,2.9,174,218,14.4
74,2B9LA,3CP7A,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,3.2,173,218,11.0
75,1VZQH,3CP7A,Complex Of Thrombin With Designed Inhibitor 7165,2.9,171,218,16.4
76,3UFAA,2W5EA,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,2.2,142,163,19.7
77,4Z6AH,2W5EA,Crystal Structure Of A Fviia-trypsin Chimera (yt) In Complex With Soluble Tissue Factor,2.5,137,163,13.1
78,3WOKA,2W5EA,Crystal Structure Of The Dap Bii (space),2.2,135,163,18.5
79,3F1SB,2W5EA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.3,127,163,11.8
80,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
81,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
82,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
83,5EDMA,2W5EA,Crystal Structure Of Prothrombin Deletion Mutant Residues 154-167 ( Form I ),2.4,125,163,16.0
84,5EDKA,2HLCA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),2.5,203,230,31.0
85,3NXPA,2HLCA,Crystal Structure Of Human Prethrombin-1,2.4,199,230,31.7
86,4LK4A,2HLCA,Structure Of Vibrio Cholerae Vesb Protease,2.1,199,230,28.1
87,4A5TS,2HLCA,Structural Basis For The Conformational Modulation,2.3,196,230,29.6
88,3QO6B,2PFEB,Crystal Structure Analysis Of The Plant Protease Deg1,2.3,148,186,18.2
89,2R3UA,2PFEB,Crystal Structure Of The Pdz Deletion Mutant Of Degs,2.1,142,186,16.9
90,1DUAA,1WYKA,Crystal Structure Of Exfoliative Toxin A,3.2,128,152,10.9
91,2AYWA,1WYKA,Crystal Structure Of The Complex Formed Between Trypsin And A Designed Synthetic Highly Potent Inhibitor In The Presence Of Benzamidine At 0.97 A Resolution,3.1,125,152,13.6
92,1FY4A,1WYKA,Fusarium Oxysporum Trypsin At Atomic Resolution,3.1,122,152,16.4
93,3S9CA,1WYKA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",2.5,121,152,13.2
94,1A5HA,1WYKA,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,3.0,119,152,14.3
95,2YOLA,1WYKA,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",2.6,118,152,14.4
96,1FUJB,1WYKA,Pr3 (Myeloblastin),2.7,117,152,14.5
97,5ETXB,1WYKA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.8,116,152,15.5
98,1GVKB,1WYKA,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,115,152,13.0
99,2XWBF,2QY0B,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.1,199,242,26.1
100,4JCNA,4KELA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.4,172,223,11.0
101,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
102,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
103,1CU1A,2OC1A,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,1.1,183,200,87.4
104,2VBCA,3U1IB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.4,150,191,70.7
105,1LCYA,2HALA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.3,167,212,10.8
106,2XRCB,4AFQA,Human Complement Factor I,2.1,171,226,28.7
107,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
108,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
109,3MMGA,2WV5D,Crystal Structure Of Tobacco Vein Mottling Virus Protease,2.6,166,214,17.5
110,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
111,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
112,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
113,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
114,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
115,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
116,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
117,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
118,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
119,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
120,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
121,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
122,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
123,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
124,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
