,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
29,5HU6C,1WQSA,Structure Of The T. Brucei Haptoglobin-haemoglobin Receptor Bound To Human Haptolgobin-haemoglobin,2.8,137,173,10.9
30,1M9UA,1WQSA,Crystal Structure Of Earthworm Fibrinolytic Enzyme Component A From Eisenia Fetida,2.9,136,173,14.7
31,1P3CA,1WQSA,Glutamyl Endopeptidase From Bacillus Intermedius,3.0,136,173,12.5
32,2AIQA,1WQSA,Crystal Structure Of Benzamidine-Inhibited Protein C Activator From The Venom Of Copperhead Snake Agkistrodon Contortrix Contortrix,3.4,136,173,12.5
33,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
34,5EU8A,1WQSA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.9,135,173,17.8
35,1AZZA,1WQSA,Fiddler Crab Collagenase Complexed To Ecotin,2.8,134,173,17.9
36,3H7TA,1WQSA,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-D1 (Smipp-S-D1),3.1,134,173,14.2
37,2XW9A,1WQSA,Crystal Structure Of Complement Factor D Mutant S183a,3.3,134,173,14.2
38,4XSKU,1WQSA,"Structure Of Paitrap, An Upa Mutant",3.1,134,173,14.2
39,1EQ9A,1WQSA,Crystal Structure Of Fire Ant Chymotrypsin Complexed To Pmsf,3.0,133,173,12.8
40,4AFQA,1WQSA,Human Chymase - Fynomer Complex,3.0,133,173,16.5
41,4WMEA,1WQSA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.5,133,173,14.3
42,4WVPE,1WQSA,Crystal Structure Of An Activity-based Probe Hne Complex,2.8,132,173,20.5
43,4XFQA,1WQSA,Crystal Structure Basis For Pedv 3c Like Protease,2.8,132,173,19.7
44,5EDKA,1WQSA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),2.9,132,173,13.6
45,5EDMA,1WQSA,Crystal Structure Of Prothrombin Deletion Mutant Residues 154-167 ( Form I ),3.1,132,173,13.6
46,1FY4A,1WQSA,Fusarium Oxysporum Trypsin At Atomic Resolution,3.3,131,173,13.7
47,1VZQH,1WQSA,Complex Of Thrombin With Designed Inhibitor 7165,2.8,130,173,13.8
48,1WCZA,1WQSA,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,3.2,129,173,13.2
49,3F1SB,1WQSA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.8,129,173,9.3
50,3LGIB,1WQSA,Structure Of The Protease Domain Of Degs (Degs-Deltapdz) At 1.65 A,3.6,129,173,14.0
51,1AGJA,1WQSA,Epidermolytic Toxin A From Staphylococcus Aureus,3.2,128,173,10.2
52,1L1JA,1WQSA,Crystal Structure Of The Protease Domain Of An Atp- Independent Heat Shock Protease Htra,3.2,128,173,11.7
53,1TE0A,1WQSA,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",3.3,128,173,14.1
54,4MNWA,1WQSA,Crystal Structure Of Urokinase-type Plasminogen Activator (upa) Complexed With Bicyclic Peptide Uk749,2.9,128,173,14.1
55,3TJNB,1WQSA,"Htra1 Catalytic Domain, Apo Form",3.3,127,173,15.7
56,2W5EA,1WQSA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.7,122,173,18.0
57,1MBMB,1WQSA,Nsp4 Proteinase From Equine Arteritis Virus,2.5,120,173,16.7
58,1SGPE,1WQSA,Ala 18 Variant Of Turkey Ovomucoid Inhibitor Third Domain Complexed With Streptomyces Griseus Proteinase B,2.8,117,173,16.2
59,5ETXC,1WQSA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.6,113,173,15.0
60,3U1JB,1WQSA,Aprotinin Bound To Dengue Virus Protease,2.2,110,173,18.2
61,2HRVA,1WQSA,2a Cysteine Proteinase From Human Rhinovirus 2,2.4,105,173,16.2
62,4MG3A,1WQSA,Crystal Structural Analysis Of 2a Protease From Coxsackievirus A16,2.4,105,173,12.4
63,5DGJA,4X2VB,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",1.0,152,185,56.6
64,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
65,4RI0A,5HM2E,"Serine Protease Htra3, Mutationally Inactivated",3.2,168,209,13.7
66,4JCNA,5HM2E,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.5,158,209,13.3
67,1LCYA,2HALA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.3,167,212,10.8
68,1EAXA,2HALA,Crystal Structure Of Mtsp1 (Matriptase),3.2,161,212,11.8
69,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
70,1PQ7A,2OQ5A,"Trypsin At 0.8 A, Ph5  BORAX",1.5,221,232,33.5
71,4A5TS,2OQ5A,Structural Basis For The Conformational Modulation,1.7,209,232,37.8
72,3H7OA,2OQ5A,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-I1 (Smipp-S-I1),2.0,208,232,23.1
73,2B9LA,2OQ5A,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,2.0,200,232,29.5
74,4LK4A,2OQ5A,Structure Of Vibrio Cholerae Vesb Protease,1.7,183,232,30.6
75,3WY8A,4I8HA,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.9,189,223,13.8
76,4FLNA,5BPEA,Crystal Structure Of Plant Protease Deg2,2.7,151,180,10.6
77,2H5CA,5BPEA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.8,148,180,14.9
78,2QA9E,5BPEA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.5,145,180,16.6
79,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
80,1ZYOA,5HMAA,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,3.1,161,191,14.3
81,3WOKA,5HMAA,Crystal Structure Of The Dap Bii (space),2.3,158,191,19.6
82,2OUAA,5HMAA,Crystal Structure Of Nocardiopsis Protease (Napase),2.5,155,191,16.1
83,4ZROA,5HMAA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,149,191,16.1
84,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
85,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
86,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
87,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
88,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
89,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
90,2XWBF,4Z6AH,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.3,205,249,22.4
91,2XRCB,5AVDA,Human Complement Factor I,2.2,181,240,29.3
92,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
93,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
94,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
95,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
96,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
97,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
98,1PQAA,1SGPE,Trypsin With Pmsf At Atomic Resolution,2.7,140,185,19.3
99,1CU1A,5ETXC,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.9,190,194,85.8
100,2YOLA,3U1JB,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",1.0,151,191,55.6
101,2VBCA,3U1JB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.3,146,191,71.2
102,4MG3B,2HRVA,Crystal Structural Analysis Of 2a Protease From Coxsackievirus A16,1.3,136,142,36.8
103,5ETXB,2HRVA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.4,108,142,16.7
104,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
105,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
106,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
107,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
108,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
109,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
110,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
111,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
112,2IJD1,4MG3B,Crystal Structure Of The Poliovirus Precursor Protein 3cd,2.3,114,145,14.0
113,1QRWA,4MG3B,"Crystal Structure Of An Alpha-Lytic Protease Mutant With Accelerated Folding Kinetics, R102hG134S, PH 8",2.9,113,145,15.9
