,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
42,4K1TA,2SNVA,Gly-ser-splb Protease From Staphylococcus Aureus At 1.60 A Resolution,2.3,109,151,17.4
43,4X2VB,2SNVA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,3.0,107,151,14.0
44,2CGAA,2SNVA,Chymotrypsinogen A,2.7,105,151,17.1
45,5DGJA,2SNVA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",3.2,103,151,15.5
46,1Z8RA,2SNVA,2a Cysteine Proteinase From Human Coxsackievirus B4 (Strain Jvb  BENSCHOTEN  NEW YORK  51),2.7,88,151,8.0
47,1ARBA,4NSVB,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",0.4,263,275,77.9
48,2F91A,3BEUA,"1.2a Resolution Structure Of A Crayfish Trypsin Complexed With A Peptide Inhibitor, Sgti",1.5,217,224,36.4
49,1EAXA,3BEUA,Crystal Structure Of Mtsp1 (Matriptase),1.6,214,224,31.8
50,2OQ5A,3BEUA,"Crystal Structure Of Desc1, A New Member Of The Type Ii Transmembrane Serine Proteinases Family",1.7,212,224,32.1
51,2QXIA,3BEUA,High Resolution Structure Of Human Kallikrein 7 In Complex With Suc-Ala-Ala-Pro-Phe-Chloromethylketone,1.6,209,224,31.1
52,4I8HA,3BEUA,Bovine Trypsin At 0.75 Resolution,1.6,208,224,33.2
53,1EQ9A,3BEUA,Crystal Structure Of Fire Ant Chymotrypsin Complexed To Pmsf,1.8,206,224,31.6
54,4Z6AH,3BEUA,Crystal Structure Of A Fviia-trypsin Chimera (yt) In Complex With Soluble Tissue Factor,1.7,206,224,35.9
55,4WVPE,3BEUA,Crystal Structure Of An Activity-based Probe Hne Complex,2.3,202,224,24.3
56,3TVJB,3BEUA,Catalytic Fragment Of Masp-2 In Complex With Its Specific Inhibitor Developed By Directed Evolution On Sgci Scaffold,1.5,200,224,34.0
57,4XSKU,3BEUA,"Structure Of Paitrap, An Upa Mutant",1.7,200,224,28.0
58,1PQ7A,3BEUA,"Trypsin At 0.8 A, Ph5  BORAX",1.6,199,224,42.7
59,2B9LA,3BEUA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,2.4,199,224,29.1
60,4LK4A,3BEUA,Structure Of Vibrio Cholerae Vesb Protease,1.9,193,224,34.2
61,5EDMA,3BEUA,Crystal Structure Of Prothrombin Deletion Mutant Residues 154-167 ( Form I ),2.2,192,224,35.4
62,3H7OA,3BEUA,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-I1 (Smipp-S-I1),2.1,191,224,24.6
63,3WY8A,3BEUA,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.9,191,224,14.1
64,4AFQA,3BEUA,Human Chymase - Fynomer Complex,1.4,190,224,30.5
65,5EDKA,3BEUA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),2.3,188,224,35.6
66,3NXPA,3BEUA,Crystal Structure Of Human Prethrombin-1,2.2,187,224,35.3
67,1P3CA,3BEUA,Glutamyl Endopeptidase From Bacillus Intermedius,2.2,181,224,20.4
68,1DDJA,3BEUA,Crystal Structure Of Human Plasminogen Catalytic Domain,1.8,180,224,33.3
69,1AGJA,3BEUA,Epidermolytic Toxin A From Staphylococcus Aureus,2.6,177,224,15.8
70,2XWBF,3BEUA,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.2,177,224,25.4
71,4A5TS,3BEUA,Structural Basis For The Conformational Modulation,1.8,176,224,34.7
72,3F1SB,3BEUA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.2,175,224,20.6
73,3UFAA,3BEUA,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,2.3,170,224,12.4
74,2Z9IA,3LGIB,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,1.3,180,237,40.6
75,1TE0A,1L1JA,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.1,181,239,40.9
76,2XRCB,1PQAA,Human Complement Factor I,2.1,175,224,30.3
77,5HMAA,1AZZA,Crystal Structure Of Mamo Protease Domain From Magnetospirillum Magneticum (ni Bound Form),2.8,170,226,12.4
78,3WOKA,1ZYOA,Crystal Structure Of The Dap Bii (space),3.2,161,191,13.7
79,2W5EA,1ZYOA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.9,148,191,18.9
80,2XYAA,1ZYOA,Non-Covalent Inhibtors Of Rhinovirus 3c Protease,3.3,145,191,12.4
81,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
82,5BPEA,2W5ED,Crystal Structure Of Ev71 3cpro In Complex With A Potent And Selective Inhibitor,2.6,147,163,12.2
83,2HALA,2W5ED,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.5,138,163,11.6
84,2OUAA,2W5ED,Crystal Structure Of Nocardiopsis Protease (Napase),2.5,134,163,17.9
85,1MBMA,2W5ED,Nsp4 Proteinase From Equine Arteritis Virus,2.2,131,163,17.6
86,2H5CA,2W5ED,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.4,131,163,11.5
87,3FANA,2W5ED,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
88,4FLNA,2W5ED,Crystal Structure Of Plant Protease Deg2,1.9,129,163,21.7
89,5EQQA,2W5ED,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.6,125,163,11.2
90,2QA9E,2W5ED,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.1,124,163,15.3
91,4CR9A,2W5ED,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,2.5,124,163,16.9
92,5EPYA,2W5ED,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.6,124,163,12.9
93,2OUAB,2IN2A,Crystal Structure Of Nocardiopsis Protease (Napase),2.8,146,182,13.0
94,1LVMA,2IN2A,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,2.9,146,182,16.4
95,4FLNC,2IN2A,Crystal Structure Of Plant Protease Deg2,2.9,145,182,13.8
96,4JCNA,4MNWA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.6,194,245,14.4
97,2YOLA,3U1IB,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",1.2,158,191,53.2
98,2VBCA,3U1IB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.4,150,191,70.7
99,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
100,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
101,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
102,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
103,4MG3B,1Z8RA,Crystal Structural Analysis Of 2a Protease From Coxsackievirus A16,1.3,130,166,74.6
104,2HRVA,1Z8RA,2a Cysteine Proteinase From Human Rhinovirus 2,1.3,125,166,38.4
105,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
106,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
107,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
108,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
109,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
110,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
111,1LCYA,2HALA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.3,167,212,10.8
112,1CU1A,5EQQA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.8,188,190,86.7
113,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
114,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
115,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
116,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
117,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
118,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
119,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
120,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
121,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
122,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
123,2IJD1,4MG3B,Crystal Structure Of The Poliovirus Precursor Protein 3cd,2.3,114,145,14.0
124,1QRWA,4MG3B,"Crystal Structure Of An Alpha-Lytic Protease Mutant With Accelerated Folding Kinetics, R102hG134S, PH 8",2.9,113,145,15.9
125,5ETXB,2HRVA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.4,108,142,16.7
