,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
55,3F1SB,1L1NA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.5,127,183,13.4
56,1EQ9A,1L1NA,Crystal Structure Of Fire Ant Chymotrypsin Complexed To Pmsf,2.3,124,183,12.1
57,4WVPE,1L1NA,Crystal Structure Of An Activity-based Probe Hne Complex,2.2,123,183,12.2
58,3TVJB,1L1NA,Catalytic Fragment Of Masp-2 In Complex With Its Specific Inhibitor Developed By Directed Evolution On Sgci Scaffold,2.3,122,183,18.9
59,5EDMA,1L1NA,Crystal Structure Of Prothrombin Deletion Mutant Residues 154-167 ( Form I ),2.5,122,183,14.8
60,3NXPA,1L1NA,Crystal Structure Of Human Prethrombin-1,2.4,121,183,14.0
61,1FIZA,1L1NA,Three Dimensional Structure Of Beta-Acrosin From Boar Spermatozoa,2.2,119,183,13.4
62,2GGVB,1L1NA,"Crystal Structure Of The West Nile Virus Ns2b-Ns3 Protease, His51ala Mutant",2.4,119,183,12.6
63,2QV1B,1L1NA,Crystal Structure Of Hcv Ns3-4a V36m Mutant,2.3,118,183,12.7
64,4MG3B,1L1NA,Crystal Structural Analysis Of 2a Protease From Coxsackievirus A16,2.4,116,183,15.5
65,5EPNA,1L1NA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.4,116,183,12.9
66,5EPYA,1L1NA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.2,116,183,12.9
67,4AFQA,1L1NA,Human Chymase - Fynomer Complex,2.0,112,183,15.2
68,1VCPA,1L1NA,Semliki Forest Virus Capsid Protein (Crystal Form I),2.9,111,183,15.3
69,2HRVA,1L1NA,2a Cysteine Proteinase From Human Rhinovirus 2,2.1,106,183,20.8
70,2Z9IA,5BPEA,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,2.8,160,180,8.7
71,1TE0A,5BPEA,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.9,152,180,11.2
72,4JCNA,5BPEA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.7,148,180,14.2
73,4CR9A,5BPEA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,2.7,139,180,18.0
74,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
75,1LCYA,2HALA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.3,167,212,10.8
76,5EDKA,2HALA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),3.3,162,212,13.6
77,2B9LA,5HMAA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,3.1,164,191,15.2
78,4A5TS,5HMAA,Structural Basis For The Conformational Modulation,2.9,160,191,19.4
79,3WOKA,5HMAA,Crystal Structure Of The Dap Bii (space),2.3,158,191,19.6
80,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
81,2XRCB,5AVDA,Human Complement Factor I,2.2,181,240,29.3
82,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
83,2XWBF,3H7TA,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.0,189,235,20.1
84,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
85,1YM0A,2QA9E,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",2.5,143,185,20.3
86,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
87,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
88,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
89,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
90,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
91,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
92,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
93,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
94,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
95,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
96,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
97,2VBCA,2GGVB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.1,150,185,58.0
98,1CU1A,2QV1B,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,1.0,181,181,87.8
99,2IJD1,4MG3B,Crystal Structure Of The Poliovirus Precursor Protein 3cd,2.3,114,145,14.0
100,1QRWA,4MG3B,"Crystal Structure Of An Alpha-Lytic Protease Mutant With Accelerated Folding Kinetics, R102hG134S, PH 8",2.9,113,145,15.9
101,1WYKA,1VCPA,Sindbis Virus Capsid Protein (114-264),0.8,149,149,68.5
102,4NSVA,1VCPA,Lysobacter Enzymogenes Lysc Endoproteinase K30r Mutant Covalently Inhibited By Tlck,3.5,131,149,13.0
103,2R3UA,1VCPA,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,126,149,12.7
104,1PQAA,1VCPA,Trypsin With Pmsf At Atomic Resolution,3.1,125,149,16.0
105,1BIOA,1VCPA,Human Complement Factor D In Complex With Isatoic Anhydride Inhibitor,3.1,123,149,16.3
106,1GVLA,1VCPA,Human Prokallikrein 6 (Hk6) PROZYME PROPROTEASE M Proneurosin,3.4,122,149,10.7
107,2CGAA,1VCPA,Chymotrypsinogen A,3.3,121,149,18.2
108,1PPFE,1VCPA,Human Leukocyte Elastase (Hle) (Neutrophil Elastase (Hne)) (E.C.3.4.21.37) Complex With The Third Domain Of Turkey Ovomucoid Inhibitor (Omtky3),2.8,119,149,18.5
109,4GLYA,1VCPA,Human Urokinase-type Plasminogen Activator Upa In Complex With The Two-disulfide Bridge Peptide Uk504,2.6,119,149,11.8
110,2YOLA,1VCPA,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",2.6,117,149,16.2
111,5ETXB,1VCPA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.4,113,149,15.9
112,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
113,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
114,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
115,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
116,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
117,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
118,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
119,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
120,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
121,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
122,3QO6B,1WYKA,Crystal Structure Analysis Of The Plant Protease Deg1,3.2,129,152,11.6
123,4NSYB,1WYKA,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,3.5,129,152,10.9
124,1DUAA,1WYKA,Crystal Structure Of Exfoliative Toxin A,3.2,128,152,10.9
125,2AYWA,1WYKA,Crystal Structure Of The Complex Formed Between Trypsin And A Designed Synthetic Highly Potent Inhibitor In The Presence Of Benzamidine At 0.97 A Resolution,3.1,125,152,13.6
126,1A5HA,1WYKA,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,3.0,119,152,14.3
127,1FUJB,1WYKA,Pr3 (Myeloblastin),2.7,117,152,14.5
128,1GVKB,1WYKA,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,115,152,13.0
