,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
19,3H7TA,2J92A,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-D1 (Smipp-S-D1),2.6,152,209,11.2
20,2XW9A,2J92A,Crystal Structure Of Complement Factor D Mutant S183a,2.7,150,209,16.0
21,4AFQA,2J92A,Human Chymase - Fynomer Complex,2.4,150,209,12.7
22,1DDJA,2J92A,Crystal Structure Of Human Plasminogen Catalytic Domain,2.7,148,209,13.5
23,1HPGA,2J92A,A Glutamic Acid Specific Serine Protease Utilizes A Novel Histidine Triad In Substrate Binding,3.3,148,209,14.2
24,3NXPA,2J92A,Crystal Structure Of Human Prethrombin-1,3.3,148,209,14.9
25,4X2VB,2J92A,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,3.2,148,209,13.5
26,4Z6AH,2J92A,Crystal Structure Of A Fviia-trypsin Chimera (yt) In Complex With Soluble Tissue Factor,2.9,148,209,16.2
27,1P3CA,2J92A,Glutamyl Endopeptidase From Bacillus Intermedius,2.8,146,209,19.2
28,1ARBA,2J92A,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.6,146,209,12.3
29,3M7UA,2J92A,Crystal Structure Of Alpha-Lytic Protease Sb1+2 R64aE182Q MUTANT,2.6,145,209,13.8
30,1M9UA,2J92A,Crystal Structure Of Earthworm Fibrinolytic Enzyme Component A From Eisenia Fetida,2.7,144,209,16.0
31,2F91A,2J92A,"1.2a Resolution Structure Of A Crayfish Trypsin Complexed With A Peptide Inhibitor, Sgti",2.8,144,209,14.6
32,1VZQH,2J92A,Complex Of Thrombin With Designed Inhibitor 7165,2.7,143,209,15.4
33,1FIZA,2J92A,Three Dimensional Structure Of Beta-Acrosin From Boar Spermatozoa,2.8,142,209,11.3
34,2AIQA,2J92A,Crystal Structure Of Benzamidine-Inhibited Protein C Activator From The Venom Of Copperhead Snake Agkistrodon Contortrix Contortrix,2.5,141,209,17.7
35,3F1SB,2J92A,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,3.6,141,209,9.9
36,5DGJA,2J92A,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",3.2,141,209,9.2
37,1QTFA,2J92A,Crystal Structure Of Exfoliative Toxin B,2.4,140,209,12.9
38,2W5EA,2J92A,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.6,140,209,11.4
39,3UFAA,2J92A,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,2.3,140,209,12.9
40,4FXGH,2J92A,Complement C4 In Complex With Masp-2,2.4,137,209,16.1
41,1EQ9A,2J92A,Crystal Structure Of Fire Ant Chymotrypsin Complexed To Pmsf,2.6,134,209,12.7
42,1PQ7A,2J92A,"Trypsin At 0.8 A, Ph5  BORAX",2.3,134,209,13.4
43,2PFEA,2J92A,Crystal Structure Of Thermobifida Fusca Protease A (Tfpa),2.3,132,209,16.7
44,2QXIA,2J92A,High Resolution Structure Of Human Kallikrein 7 In Complex With Suc-Ala-Ala-Pro-Phe-Chloromethylketone,2.6,132,209,12.1
45,3CP7A,2J92A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,2.5,131,209,14.5
46,4I8HA,2J92A,Bovine Trypsin At 0.75 Resolution,2.6,130,209,14.6
47,2HLCA,2J92A,Hl Collagenase Structure At 1.7a Resolution,2.6,129,209,10.9
48,5HU6C,2J92A,Structure Of The T. Brucei Haptoglobin-haemoglobin Receptor Bound To Human Haptolgobin-haemoglobin,2.5,127,209,11.8
49,1AZZB,2J92A,Fiddler Crab Collagenase Complexed To Ecotin,2.6,124,209,9.7
50,3TVJB,2J92A,Catalytic Fragment Of Masp-2 In Complex With Its Specific Inhibitor Developed By Directed Evolution On Sgci Scaffold,2.4,124,209,13.7
51,3U1IB,2J92A,Dengue Virus Protease Covalently Bound To A Peptide,3.0,122,209,12.3
52,4WVPE,2J92A,Crystal Structure Of An Activity-based Probe Hne Complex,2.3,120,209,12.5
53,2SNVA,2J92A,The Refined Structure Of Sindbis Virus Core Protein In Comparison With Other Chymotrypsin-Like Serine Proteinase Structures,3.2,119,209,11.8
54,2QV1B,2J92A,Crystal Structure Of Hcv Ns3-4a V36m Mutant,2.4,117,209,13.7
55,4JCNA,5HM2E,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.5,158,209,13.3
56,1LCYA,2HALA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.3,167,212,10.8
57,5EDKA,2HALA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),3.3,162,212,13.6
58,5EDMA,2HALA,Crystal Structure Of Prothrombin Deletion Mutant Residues 154-167 ( Form I ),3.2,160,212,13.8
59,2Z9IA,5BPEA,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,2.8,160,180,8.7
60,1AGJA,5BPEA,Epidermolytic Toxin A From Staphylococcus Aureus,3.0,154,180,15.6
61,4FLNA,5BPEA,Crystal Structure Of Plant Protease Deg2,2.7,151,180,10.6
62,2H5CA,5BPEA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.8,148,180,14.9
63,3H7OA,5BPEA,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-I1 (Smipp-S-I1),2.8,146,180,10.3
64,2QA9E,5BPEA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.5,145,180,16.6
65,1AZZA,5BPEA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,143,180,13.3
66,3WY8A,5BPEA,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.9,140,180,4.3
67,4CR9A,5BPEA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,2.7,139,180,18.0
68,4WMEA,5BPEA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.7,138,180,9.4
69,2B9LA,5HMAA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,3.1,164,191,15.2
70,1ZYOA,5HMAA,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,3.1,161,191,14.3
71,4A5TS,5HMAA,Structural Basis For The Conformational Modulation,2.9,160,191,19.4
72,3WOKA,5HMAA,Crystal Structure Of The Dap Bii (space),2.3,158,191,19.6
73,4LK4A,5HMAA,Structure Of Vibrio Cholerae Vesb Protease,2.3,157,191,17.2
74,2OUAA,5HMAA,Crystal Structure Of Nocardiopsis Protease (Napase),2.5,155,191,16.1
75,4ZROA,5HMAA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,149,191,16.1
76,4XFQA,5HMAA,Crystal Structure Basis For Pedv 3c Like Protease,2.8,146,191,15.1
77,5EU8A,5HMAA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.7,144,191,16.7
78,2XRCB,5AVDA,Human Complement Factor I,2.2,181,240,29.3
79,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
80,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
81,2XWBF,3BEUA,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.2,177,224,25.4
82,1YM0A,1HPGA,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",2.5,145,187,20.7
83,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
84,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
85,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
86,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
87,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
88,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
89,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
90,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
91,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
92,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
93,3QO6B,2PFEA,Crystal Structure Analysis Of The Plant Protease Deg1,2.4,150,186,18.0
94,4NSYB,2PFEA,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,2.8,148,186,14.9
95,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
96,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
97,2YOLA,3U1IB,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",1.2,158,191,53.2
98,2VBCA,3U1IB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.4,150,191,70.7
99,4NSVB,2SNVA,Lysobacter Enzymogenes Lysc Endoproteinase K30r Mutant Covalently Inhibited By Tlck,3.6,130,151,11.5
100,1PQAA,2SNVA,Trypsin With Pmsf At Atomic Resolution,3.2,124,151,16.1
101,1DDJB,2SNVA,Crystal Structure Of Human Plasminogen Catalytic Domain,3.2,121,151,6.6
102,3SO3A,2SNVA,Structures Of Fab-Protease Complexes Reveal A Highly Specific Non- Canonical Mechanism Of Inhibition,3.2,121,151,14.9
103,2R9PC,2SNVA,Human Mesotrypsin Complexed With Bovine Pancreatic Trypsin Inhibitor(Bpti),3.0,120,151,11.7
104,2W5ED,2SNVA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,3.3,120,151,14.2
105,1TE0B,2SNVA,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.9,119,151,11.8
106,2IN2A,2SNVA,Nmr Structure Of The Apo Human Rhinovirus 3c Protease (Serotype 14),2.8,119,151,10.9
107,3H7OB,2SNVA,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-I1 (Smipp-S-I1),3.4,118,151,9.3
108,1QA7B,2SNVA,Crystal Complex Of The 3c Proteinase From Hepatitis A Virus With Its Inhibitor And Implications For The Polyprotein Processing In Hav,3.2,118,151,10.2
109,4AG2B,2SNVA,Human Chymase - Fynomer Complex,3.1,117,151,14.5
110,2Z7FE,2SNVA,Crystal Structure Of The Complex Of Human Neutrophil Elastase With 12SLPI,2.9,116,151,16.4
111,2QY0B,2SNVA,Active Dimeric Structure Of The Catalytic Domain Of C1r Reveals Enzyme-Product Like Contacts,3.0,115,151,11.3
112,1CU1A,2QV1B,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,1.0,181,181,87.8
113,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
114,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
115,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
116,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
117,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
118,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
119,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
120,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
121,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
122,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
123,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
124,2OUAB,2IN2A,Crystal Structure Of Nocardiopsis Protease (Napase),2.8,146,182,13.0
