,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
31,2OLGA,2HRVA,Crystal Structure Of The Serine Protease Domain Of Prophenoloxidase Activating Factor-I In A Zymogen Form,2.2,86,142,17.4
32,2IJD1,4MG3B,Crystal Structure Of The Poliovirus Precursor Protein 3cd,2.3,114,145,14.0
33,1QRWA,4MG3B,"Crystal Structure Of An Alpha-Lytic Protease Mutant With Accelerated Folding Kinetics, R102hG134S, PH 8",2.9,113,145,15.9
34,4FLNA,2QA9E,Crystal Structure Of Plant Protease Deg2,2.3,150,185,18.0
35,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
36,3H7OA,2QA9E,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-I1 (Smipp-S-I1),2.6,146,185,17.8
37,1YM0A,2QA9E,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",2.5,143,185,20.3
38,4I8HA,2QA9E,Bovine Trypsin At 0.75 Resolution,2.7,143,185,18.2
39,2QXIA,2QA9E,High Resolution Structure Of Human Kallikrein 7 In Complex With Suc-Ala-Ala-Pro-Phe-Chloromethylketone,2.6,142,185,22.5
40,1AZZA,2QA9E,Fiddler Crab Collagenase Complexed To Ecotin,2.2,141,185,26.2
41,1VZQH,2QA9E,Complex Of Thrombin With Designed Inhibitor 7165,2.7,139,185,18.0
42,4FXGH,2QA9E,Complement C4 In Complex With Masp-2,2.4,139,185,16.5
43,4CR9A,2QA9E,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,2.9,139,185,20.1
44,1CU1A,5EPNA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.9,189,197,86.2
45,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
46,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
47,2HALA,5HMAA,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.8,170,191,15.3
48,1AGJA,5HMAA,Epidermolytic Toxin A From Staphylococcus Aureus,2.6,168,191,15.5
49,4XSKU,5HMAA,"Structure Of Paitrap, An Upa Mutant",3.2,168,191,17.9
50,1P3CA,5HMAA,Glutamyl Endopeptidase From Bacillus Intermedius,2.7,166,191,16.9
51,3H7TA,5HMAA,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-D1 (Smipp-S-D1),3.0,166,191,18.1
52,2F91A,5HMAA,"1.2a Resolution Structure Of A Crayfish Trypsin Complexed With A Peptide Inhibitor, Sgti",2.7,165,191,16.4
53,4JCNA,5HMAA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.4,165,191,19.4
54,2B9LA,5HMAA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,3.1,164,191,15.2
55,1DDJA,5HMAA,Crystal Structure Of Human Plasminogen Catalytic Domain,2.9,162,191,19.1
56,1M9UA,5HMAA,Crystal Structure Of Earthworm Fibrinolytic Enzyme Component A From Eisenia Fetida,2.7,162,191,13.0
57,1LVMA,5HMAA,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,3.1,162,191,16.0
58,5HU6C,5HMAA,Structure Of The T. Brucei Haptoglobin-haemoglobin Receptor Bound To Human Haptolgobin-haemoglobin,2.5,162,191,13.0
59,1ZYOA,5HMAA,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,3.1,161,191,14.3
60,4A5TS,5HMAA,Structural Basis For The Conformational Modulation,2.9,160,191,19.4
61,1EQ9A,5HMAA,Crystal Structure Of Fire Ant Chymotrypsin Complexed To Pmsf,2.6,159,191,18.9
62,1FIZA,5HMAA,Three Dimensional Structure Of Beta-Acrosin From Boar Spermatozoa,2.3,158,191,13.3
63,2OQ5A,5HMAA,"Crystal Structure Of Desc1, A New Member Of The Type Ii Transmembrane Serine Proteinases Family",2.5,158,191,12.7
64,3WOKA,5HMAA,Crystal Structure Of The Dap Bii (space),2.3,158,191,19.6
65,4Z6AH,5HMAA,Crystal Structure Of A Fviia-trypsin Chimera (yt) In Complex With Soluble Tissue Factor,2.7,158,191,17.1
66,1EAXA,5HMAA,Crystal Structure Of Mtsp1 (Matriptase),2.4,157,191,12.7
67,4LK4A,5HMAA,Structure Of Vibrio Cholerae Vesb Protease,2.3,157,191,17.2
68,4RI0A,5HMAA,"Serine Protease Htra3, Mutationally Inactivated",1.6,156,191,28.8
69,3BEUA,5HMAA,Na+-Dependent Allostery Mediates Coagulation Factor Protease Active Site Selectivity,2.7,155,191,18.7
70,3NXPA,5HMAA,Crystal Structure Of Human Prethrombin-1,2.7,153,191,16.3
71,3TVJB,5HMAA,Catalytic Fragment Of Masp-2 In Complex With Its Specific Inhibitor Developed By Directed Evolution On Sgci Scaffold,2.6,153,191,17.0
72,4MNWA,5HMAA,Crystal Structure Of Urokinase-type Plasminogen Activator (upa) Complexed With Bicyclic Peptide Uk749,2.6,153,191,20.3
73,4WVPE,5HMAA,Crystal Structure Of An Activity-based Probe Hne Complex,2.3,153,191,17.6
74,5EDMA,5HMAA,Crystal Structure Of Prothrombin Deletion Mutant Residues 154-167 ( Form I ),2.9,153,191,15.0
75,3F1SB,5HMAA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.3,152,191,13.8
76,5EDKA,5HMAA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),2.8,151,191,15.9
77,1PQ7A,5HMAA,"Trypsin At 0.8 A, Ph5  BORAX",2.2,150,191,21.3
78,2HLCA,5HMAA,Hl Collagenase Structure At 1.7a Resolution,2.6,149,191,16.1
79,4ZROA,5HMAA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,149,191,16.1
80,2XW9A,5HMAA,Crystal Structure Of Complement Factor D Mutant S183a,2.2,147,191,19.7
81,3UFAA,5HMAA,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,2.0,147,191,19.7
82,3WY8A,5HMAA,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.7,146,191,17.1
83,4XFQA,5HMAA,Crystal Structure Basis For Pedv 3c Like Protease,2.8,146,191,15.1
84,5AVDA,5HMAA,The 0.86 Angstrom Structure Of Elastase Crystallized In High-strength Agarose Hydrogel,2.3,144,191,16.0
85,5EU8A,5HMAA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.7,144,191,16.7
86,4WMEA,5BPEA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.7,138,180,9.4
87,2XWBF,2AIQA,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.2,187,231,21.9
88,1WCZA,2XYAA,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,2.9,153,182,12.4
89,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
90,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
91,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
92,3QO6B,1WYKA,Crystal Structure Analysis Of The Plant Protease Deg1,3.2,129,152,11.6
93,4NSYB,1WYKA,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,3.5,129,152,10.9
94,1DUAA,1WYKA,Crystal Structure Of Exfoliative Toxin A,3.2,128,152,10.9
95,2AYWA,1WYKA,Crystal Structure Of The Complex Formed Between Trypsin And A Designed Synthetic Highly Potent Inhibitor In The Presence Of Benzamidine At 0.97 A Resolution,3.1,125,152,13.6
96,2R3UA,1WYKA,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,125,152,12.8
97,3S9CA,1WYKA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",2.5,121,152,13.2
98,1A5HA,1WYKA,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,3.0,119,152,14.3
99,1FUJB,1WYKA,Pr3 (Myeloblastin),2.7,117,152,14.5
100,1GVKB,1WYKA,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,115,152,13.0
101,2XRCB,2VU8E,Human Complement Factor I,2.0,173,224,31.2
102,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
103,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
104,3CP7A,1WQSA,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,3.2,143,173,11.9
105,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
106,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
107,1LCYA,2HALA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.3,167,212,10.8
108,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
109,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
110,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
111,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
112,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
113,4INKA,4JCNA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.4,171,216,31.6
114,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
115,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
116,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
117,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
118,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
119,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
