,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
21,1VZQH,1HAVA,Complex Of Thrombin With Designed Inhibitor 7165,3.0,154,217,15.6
22,1WQSA,1HAVA,Crystal Structure Of Norovirus 3c-Like Protease,3.2,154,217,10.4
23,2HLCA,1HAVA,Hl Collagenase Structure At 1.7a Resolution,3.1,153,217,15.0
24,1TE0A,1HAVA,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.8,153,217,11.8
25,5EU8A,1HAVA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,3.1,153,217,13.7
26,1M9UA,1HAVA,Crystal Structure Of Earthworm Fibrinolytic Enzyme Component A From Eisenia Fetida,2.9,152,217,10.5
27,4MNWA,1HAVA,Crystal Structure Of Urokinase-type Plasminogen Activator (upa) Complexed With Bicyclic Peptide Uk749,3.0,152,217,15.8
28,3K6YA,1HAVA,"Crystal Structure Of Rv3671c Protease From M. Tuberculosis, Active Form",2.7,151,217,11.3
29,4LK4A,1HAVA,Structure Of Vibrio Cholerae Vesb Protease,2.8,151,217,11.3
30,4XFQA,1HAVA,Crystal Structure Basis For Pedv 3c Like Protease,3.0,150,217,14.0
31,5DGJA,1HAVA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",3.1,150,217,10.0
32,4WMEA,1HAVA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,3.0,149,217,12.1
33,1AGJA,1HAVA,Epidermolytic Toxin A From Staphylococcus Aureus,2.9,148,217,13.5
34,1EQ9A,1HAVA,Crystal Structure Of Fire Ant Chymotrypsin Complexed To Pmsf,2.9,147,217,16.3
35,2OLGA,1HAVA,Crystal Structure Of The Serine Protease Domain Of Prophenoloxidase Activating Factor-I In A Zymogen Form,2.9,147,217,9.5
36,4XSKU,1HAVA,"Structure Of Paitrap, An Upa Mutant",2.9,147,217,16.3
37,2AIQA,1HAVA,Crystal Structure Of Benzamidine-Inhibited Protein C Activator From The Venom Of Copperhead Snake Agkistrodon Contortrix Contortrix,2.8,146,217,12.3
38,2F91A,1HAVA,"1.2a Resolution Structure Of A Crayfish Trypsin Complexed With A Peptide Inhibitor, Sgti",2.9,145,217,14.5
39,2XW9A,1HAVA,Crystal Structure Of Complement Factor D Mutant S183a,2.8,144,217,11.8
40,1WCZA,1HAVA,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,2.7,143,217,15.4
41,3BEUA,1HAVA,Na+-Dependent Allostery Mediates Coagulation Factor Protease Active Site Selectivity,2.9,142,217,12.0
42,3H7OA,1HAVA,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-I1 (Smipp-S-I1),2.9,142,217,9.9
43,4ZROD,1HAVA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.7,142,217,14.8
44,5HU6C,1HAVA,Structure Of The T. Brucei Haptoglobin-haemoglobin Receptor Bound To Human Haptolgobin-haemoglobin,2.7,142,217,13.4
45,1P3CA,1HAVA,Glutamyl Endopeptidase From Bacillus Intermedius,2.8,140,217,12.9
46,1PQ7A,1HAVA,"Trypsin At 0.8 A, Ph5  BORAX",2.7,139,217,15.8
47,4AFQA,1HAVA,Human Chymase - Fynomer Complex,2.6,139,217,12.2
48,2H5DA,1HAVA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",2.8,138,217,9.4
49,2QXIA,1HAVA,High Resolution Structure Of Human Kallikrein 7 In Complex With Suc-Ala-Ala-Pro-Phe-Chloromethylketone,2.6,138,217,15.9
50,2W5EA,1HAVA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.7,138,217,11.6
51,4I8HA,1HAVA,Bovine Trypsin At 0.75 Resolution,2.7,138,217,15.9
52,1AZZA,1HAVA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,137,217,11.7
53,1DDJA,1HAVA,Crystal Structure Of Human Plasminogen Catalytic Domain,3.0,137,217,10.2
54,3UFAA,1HAVA,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,2.5,135,217,15.6
55,4WVPE,1HAVA,Crystal Structure Of An Activity-based Probe Hne Complex,2.4,134,217,13.4
56,3H7TA,1HAVA,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-D1 (Smipp-S-D1),2.5,133,217,12.0
57,4FLNC,1HAVA,Crystal Structure Of Plant Protease Deg2,2.5,130,217,17.7
58,1ARBA,1HAVA,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.3,127,217,13.4
59,3WOQA,1HAVA,Crystal Structure Of The Dap Bii Hexapeptide Complex Iii,2.4,127,217,7.1
60,2QA9E,1HAVA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,3.2,123,217,14.6
61,2OUAA,1HAVA,Crystal Structure Of Nocardiopsis Protease (Napase),2.8,121,217,9.1
62,3U1IB,1HAVA,Dengue Virus Protease Covalently Bound To A Peptide,2.8,121,217,8.3
63,3WY8A,1HAVA,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.9,120,217,11.7
64,4FVDA,1HAVA,Crystal Structure Of Ev71 2a Proteinase C110a Mutant In Complex With Substrate,2.5,113,217,15.9
65,1ZYOA,1HAVA,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,2.1,109,217,18.3
66,2HALA,2J92A,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.1,187,209,20.9
67,4RI0A,2J92A,"Serine Protease Htra3, Mutationally Inactivated",3.0,165,209,14.5
68,4JCNA,5HM2E,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.5,158,209,13.3
69,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
70,4A5TS,1EAXA,Structural Basis For The Conformational Modulation,1.8,213,241,39.0
71,2B9LA,1EAXA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,1.9,205,241,32.2
72,4FLNA,5HMAA,Crystal Structure Of Plant Protease Deg2,2.0,168,191,21.4
73,3WOKA,5HMAA,Crystal Structure Of The Dap Bii (space),2.3,158,191,19.6
74,2H5CA,5HMAA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.4,156,191,14.1
75,4ZROA,5HMAA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,149,191,16.1
76,2XRCB,5AVDA,Human Complement Factor I,2.2,181,240,29.3
77,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
78,2XWBF,4Z6AH,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.3,205,249,22.4
79,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
80,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
81,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
82,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
83,4X2VB,1WQSA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,1.9,169,173,58.6
84,3CP7A,1WQSA,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,3.2,143,173,11.9
85,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
86,1FY4A,1WQSA,Fusarium Oxysporum Trypsin At Atomic Resolution,3.3,131,173,13.7
87,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
88,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
89,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
90,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
91,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
92,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
93,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
94,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
95,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
96,2YOLA,3U1IB,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",1.2,158,191,53.2
97,2VBCA,3U1IB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.4,150,191,70.7
98,2HRVA,4FVDA,2a Cysteine Proteinase From Human Rhinovirus 2,1.5,135,152,34.8
99,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
100,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
101,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
102,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
103,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
104,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
105,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
106,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
107,1CU1A,5EQQA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.8,188,190,86.7
108,4MG3B,2HRVA,Crystal Structural Analysis Of 2a Protease From Coxsackievirus A16,1.3,136,142,36.8
109,5ETXB,2HRVA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.4,108,142,16.7
110,2IJD1,4MG3B,Crystal Structure Of The Poliovirus Precursor Protein 3cd,2.3,114,145,14.0
111,1QRWA,4MG3B,"Crystal Structure Of An Alpha-Lytic Protease Mutant With Accelerated Folding Kinetics, R102hG134S, PH 8",2.9,113,145,15.9
