,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
35,1OSVA,1FCYA,Structural Basis For Bile Acid Binding And Activation Of The Nuclear Receptor Fxr,1.8,199,236,28.1
36,1LV2A,1FCYA,Hepatocyte Nuclear Factor 4 Is A Transcription Factor That Constitutively Binds Fatty Acids,2.0,198,236,22.2
37,4UDBA,1FCYA,Mr In Complex With Desisobutyrylciclesonide,2.4,198,236,18.7
38,4UDAA,1FCYA,Mr In Complex With Dexamethasone,2.2,197,236,17.8
39,5AYGB,1FCYA,Crystal Structure Of The Human Ror Gamma Ligand Binding Domain With 3g,2.5,195,236,27.7
40,2EWPA,1FCYA,Crystal Structure Of Estrogen Related Reecptor-3 (Err- Gamma) Ligand Binding Domaind With Tamoxifen Analog Gsk5182,2.0,191,236,28.8
41,5FQPA,1FCYA,Selective Estrogen Receptor Downregulator Antagonists: Tetrahydroisoquinoline Phenols 1,2.4,189,236,22.2
42,3FS1A,4DQMA,Crystal Structure Of Hnf4a Lbd In Complex With The Ligand And The Coactivator Pgc-1a Fragment,2.0,198,234,23.2
43,3RAUA,1ZB1A,Crystal Structure Of The Hd-Ptp Bro1 Domain,2.7,325,392,20.6
44,5CRVB,1ZB1A,Crystal Structure Of The Bro Domain Of Hd-ptp In A Complex With The Core Region Of Stam2,2.5,324,392,20.7
45,2R05A,1ZB1A,Crystal Structure Of AlixAIP1 IN COMPLEX WITH THE HIV-1 Yplasl Late Domain,3.0,321,392,24.0
46,5CRUA,1ZB1A,Crystal Structure Of The Bro Domain Of Hd-ptp,2.6,321,392,20.9
47,3R9MA,3C3QA,Crystal Structure Of The Brox Bro1 Domain,3.0,313,380,18.5
48,3RKOB,3RKOD,Crystal Structure Of The Membrane Domain Of Respiratory Complex I From E. Coli At 3.0 Angstrom Resolution,2.9,446,485,19.1
49,4HEAM,3RKOD,Crystal Structure Of The Entire Respiratory Complex I From Thermus Thermophilus,3.5,441,485,17.9
50,4HEAN,3RKOD,Crystal Structure Of The Entire Respiratory Complex I From Thermus Thermophilus,1.7,421,485,37.8
51,3L0LB,1NQ7A,Crystal Structure Of Orphan Nuclear Receptor Rorgamma In Complex With Natural Ligand,1.6,241,244,48.1
52,4XI3B,1XVPC,Estrogen Receptor Alpha Ligand Binding Domain In Complex With Bazedoxifene,2.9,197,236,30.5
53,1QKTA,1XVPC,Mutant Estrogen Nuclear Receptor Ligand Binding Domain Complexed With Estradiol,2.2,189,236,32.3
54,2ACLH,4OZTE,Liver X-Receptor Alpha Ligand Binding Domain With Sb313987,1.5,229,238,43.7
55,4PLEE,5C4TA,"Human Nuclear Receptor Liver Receptor Homologue-1, Lrh-1, Bound To An E. Coli Phospholipid And A Fragment Of Tif-2",2.9,196,241,17.9
56,4P6WA,3L3XA,Crystal Structure Of Mometasone Furoate-bound Glucocorticoid Receptor Ligand Binding Domain,1.6,243,250,51.4
57,5FQRA,3L3XA,Selective Estrogen Receptor Downregulator Antagonists: Tetrahydroisoquinoline Phenols 2,2.1,203,250,21.2
58,5AAVA,5EC9A,"Optimization Of A Novel Binding Motif To To (e)-3-(3,5- Difluoro-4-((1r,3r)-2-(2-fluoro-2-methylpropyl)-3-methyl-2, 3,4,9-tetrahydro-1h-pyrido(3,4-b)indol-1-yl)phenyl)acrylic Acid (azd9496), A Potent And Orally Bioavailable Selective Estrogen Receptor Dow",2.2,183,210,31.7
59,5AAUA,5EC9A,"Optimization Of A Novel Binding Motif To To (e)-3-(3,5- Difluoro-4-((1r,3r)-2-(2-fluoro-2-methylpropyl)-3-methyl-2, 3,4,9-tetrahydro-1h-pyrido(3,4-b)indol-1-yl)phenyl)acrylic Acid (azd9496), A Potent And Orally Bioavailable Selective Estrogen Receptor Dow",1.9,180,210,32.8
60,5AAVB,5EC9A,"Optimization Of A Novel Binding Motif To To (e)-3-(3,5- Difluoro-4-((1r,3r)-2-(2-fluoro-2-methylpropyl)-3-methyl-2, 3,4,9-tetrahydro-1h-pyrido(3,4-b)indol-1-yl)phenyl)acrylic Acid (azd9496), A Potent And Orally Bioavailable Selective Estrogen Receptor Dow",1.9,176,210,33.5
61,1PZLA,1LV2A,Crystal Structure Of Hnf4a Lbd In Complex With The Ligand And The Coactivator Src-1 Peptide,1.2,217,229,82.5
62,4QK4A,3FS1A,Crystal Structure Of Human Nuclear Receptor Sf-1 (nr5a1) Bound To Pip2 At 2.8 A Resolution,2.1,208,230,27.4
63,3Q95B,3FS1A,Crystal Structure Of Human Estrogen Receptor Alpha Lbd In Complex With Grip Peptide And Estriol,2.1,203,230,24.6
64,3IXPD,3FS1A,Crystal Structure Of The Ecdysone Receptor Bound To Byi08346,2.6,200,230,24.5
65,3NOAA,3FS1A,Crystal Structure Of Human Ppar-Gamma Ligand Binding Domain Complex With A Potency Improved Agonist,2.0,198,230,23.7
66,3OLFC,3FS1A,"Crystal Structure Of Human Fxr In Complex With 4-({(2s)-2-[2-(4- Chlorophenyl)-5,6-Difluoro-1h-Benzimidazol-1-Yl]-2- Cyclohexylacetyl}amino)-3-Methylbenzoic Acid",2.6,186,230,22.0
