,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
26,3TVJB,1P3EA,Catalytic Fragment Of Masp-2 In Complex With Its Specific Inhibitor Developed By Directed Evolution On Sgci Scaffold,1.9,167,215,19.8
27,5AVDA,1P3EA,The 0.86 Angstrom Structure Of Elastase Crystallized In High-strength Agarose Hydrogel,2.3,167,215,17.4
28,3LGIB,1P3EA,Structure Of The Protease Domain Of Degs (Degs-Deltapdz) At 1.65 A,2.4,166,215,14.5
29,1VZQH,1P3EA,Complex Of Thrombin With Designed Inhibitor 7165,2.1,165,215,13.3
30,1ZYOA,1P3EA,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,2.9,165,215,19.4
31,3K6YA,1P3EA,"Crystal Structure Of Rv3671c Protease From M. Tuberculosis, Active Form",2.1,165,215,20.6
32,1ARBA,1P3EA,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.6,163,215,14.7
33,4FLNA,1P3EA,Crystal Structure Of Plant Protease Deg2,2.2,163,215,17.2
34,4MNWA,1P3EA,Crystal Structure Of Urokinase-type Plasminogen Activator (upa) Complexed With Bicyclic Peptide Uk749,2.4,161,215,18.0
35,4XSKU,1P3EA,"Structure Of Paitrap, An Upa Mutant",2.4,161,215,17.4
36,5HMAA,1P3EA,Crystal Structure Of Mamo Protease Domain From Magnetospirillum Magneticum (ni Bound Form),2.4,161,215,15.5
37,1L1JA,1P3EA,Crystal Structure Of The Protease Domain Of An Atp- Independent Heat Shock Protease Htra,2.4,160,215,19.4
38,4RI0A,1P3EA,"Serine Protease Htra3, Mutationally Inactivated",2.3,160,215,16.9
39,3F1SB,1P3EA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.7,158,215,14.6
40,1DDJA,1P3EA,Crystal Structure Of Human Plasminogen Catalytic Domain,2.4,157,215,17.2
41,5EDKA,1P3EA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),3.0,155,215,14.2
42,5EDMA,1P3EA,Crystal Structure Of Prothrombin Deletion Mutant Residues 154-167 ( Form I ),2.4,155,215,12.9
43,3WOKA,1P3EA,Crystal Structure Of The Dap Bii (space),2.0,154,215,22.7
44,2Z9IA,1P3EA,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,2.2,153,215,18.3
45,5HM2E,1P3EA,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,2.8,153,215,15.7
46,1TE0A,1P3EA,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.3,152,215,14.5
47,2W5EA,1P3EA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.5,152,215,17.1
48,2XRCB,1P3EA,Human Complement Factor I,2.1,151,215,17.2
49,4FXGH,1P3EA,Complement C4 In Complex With Masp-2,1.8,151,215,19.9
50,2OLGA,1P3EA,Crystal Structure Of The Serine Protease Domain Of Prophenoloxidase Activating Factor-I In A Zymogen Form,2.2,150,215,19.3
51,1LVMA,1P3EA,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,2.9,146,215,19.9
52,4WMEA,1P3EA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.6,146,215,11.0
53,5BPEA,1P3EA,Crystal Structure Of Ev71 3cpro In Complex With A Potent And Selective Inhibitor,2.7,144,215,9.7
54,2J92A,1P3EA,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),2.5,141,215,18.4
55,2XYAA,1P3EA,Non-Covalent Inhibtors Of Rhinovirus 3c Protease,2.6,140,215,15.7
56,2HALA,1P3EA,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.8,140,215,13.6
57,4ZROD,1P3EA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.3,140,215,12.9
58,4XFQA,1P3EA,Crystal Structure Basis For Pedv 3c Like Protease,2.4,139,215,12.9
59,2H5CA,1P3EA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.2,134,215,17.9
60,2QA9E,1P3EA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.2,133,215,15.0
61,2OUAA,1P3EA,Crystal Structure Of Nocardiopsis Protease (Napase),2.3,132,215,18.9
62,4X2VB,1P3EA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,2.8,123,215,12.2
63,5DGJA,1P3EA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.8,120,215,14.2
64,2YOLA,1P3EA,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",2.4,117,215,16.2
65,5EQQA,1P3EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.6,115,215,9.6
66,5EPNA,1P3EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,113,215,13.3
67,5EPYA,1P3EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,113,215,9.7
68,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
69,1P3CA,3WY8A,Glutamyl Endopeptidase From Bacillus Intermedius,2.1,194,219,20.1
70,4JCNA,3WY8A,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.5,188,219,17.0
71,4A5TS,2HLCA,Structural Basis For The Conformational Modulation,2.3,196,230,29.6
72,2B9LA,2HLCA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,2.1,191,230,31.4
73,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
74,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
75,2XWBF,2AIQA,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.2,187,231,21.9
76,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
77,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
78,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
79,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
80,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
81,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
82,4ZROA,5HMAA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,149,191,16.1
83,5EU8A,5HMAA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.7,144,191,16.7
84,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
85,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
86,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
87,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
88,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
89,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
90,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
91,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
92,1CU1A,5EQQA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.8,188,190,86.7
93,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
94,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
95,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
96,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
97,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
98,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
99,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
100,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
101,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
102,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
