,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
73,4RAAA,1SO7A,Crystal Structure Of A Putative Exported Protein (bf0058) From Bacteroides Fragilis Nctc 9343 At 2.60 A Resolution,4.9,252,382,6.7
74,1ERJB,1SO7A,Crystal Structure Of The C-Terminal Wd40 Domain Of Tup1,4.2,251,382,6.4
75,3G4EA,1SO7A,Crystal Structure Of Human Senescence Marker Protein- 30(Smp30)(Calcium Bound),3.4,251,382,7.6
76,3JCMB,1SO7A,Cryo-em Structure Of The Spliceosomal U4/u6.u5 Tri-snrnp,4.4,251,382,5.6
77,3D11A,1SO7A,Crystal Structures Of The Nipah G Attachment Glycoprotein,4.1,250,382,6.0
78,4FWWA,1SO7A,Crystal Structure Of The Sema-Psi Extracellular Domains Of Human Ron Receptor Tyrosine Kinase,4.6,250,382,5.6
79,4CSDB,1SO7A,Structure Of Monomeric Ralstonia Solanacearum Lectin,3.0,250,382,8.4
80,5CYKB,1SO7A,Structure Of Ytm1 Bound To The C-terminal Domain Of Erb1-r486e,4.1,250,382,7.2
81,5EM2A,1SO7A,Crystal Structure Of The Erb1-ytm1 Complex,4.2,250,382,7.2
82,2HESX,1SO7A,Cytosolic Iron-Sulphur Assembly Protein- 1,3.9,249,382,9.6
83,3DR2A,1SO7A,Structural And Functional Analyses Of Xc5397 From Xanthomonas Campestris: A Gluconolactonase Important In Glucose Secondary Metabolic Pathways,3.4,249,382,8.0
84,5CGJA,1SO7A,"Crystal Structure Of Murine Keap1 In Complex With Ra839, A Non- Covalent Small-molecule Binder To Keap1 And Selective Activator Of Nrf2 Signalling",3.2,249,382,7.2
85,5CXBB,1SO7A,Structure Of Ytm1 Bound To The C-terminal Domain Of Erb1 In P21 21 2 Space Group,4.1,249,382,6.8
86,4XYHA,1SO7A,Wild-type Full Length Mis16 In Schizosaccharomyces Japonicus,4.0,249,382,8.8
87,3MKQA,1SO7A,Crystal Structure Of Yeast AlphaBETAPRIME-Cop Subcomplex Of The Copi Vesicular Coat,3.8,248,382,5.6
88,5C2VD,1SO7A,Kuenenia Stuttgartiensis Hydrazine Synthase,3.9,248,382,5.6
89,3WW9A,1SO7A,Crystal Structure Of The Computationally Designed Pizza6 Protein,3.1,247,382,8.1
90,4YVDA,1SO7A,Crytsal Structure Of Human Pleiotropic Regulator 1 (prl1),4.1,247,382,5.3
91,2Z2OC,1SO7A,Crystal Structure Of Apo Virginiamycin B Lyase From Staphylococcus Aureus,3.9,246,382,4.5
92,1K8KC,1SO7A,Crystal Structure Of Arp23 COMPLEX,4.0,245,382,6.1
93,3DSMA,1SO7A,"Crystal Structure Of The Surface Layer Protein Bacuni_02894 From Bacteroides Uniformis, Northeast Structural Genomics Consortium Target Btr193d",4.2,245,382,7.3
94,4N14A,1SO7A,Crystal Structure Of Cdc20 And Apcin Complex,3.6,245,382,6.9
95,2PM9A,1SO7A,Crystal Structure Of Yeast Sec1331 VERTEX ELEMENT OF THE Copii Vesicular Coat,4.0,244,382,9.4
96,4HW6A,1SO7A,Crystal Structure Of A Hypothetical Protein (Bacova_00264) From Bacteroides Ovatus Atcc 8483 At 1.70 A Resolution,3.7,244,382,6.1
97,5BPTA,1SO7A,Atomic-resolution Structures Of The Apc/c Subunits Apc4 And The Apc5 N-terminal Domain,4.2,244,382,10.2
98,5FLWA,1SO7A,"Crystal Structure Of Putative Exo-beta-1,3-galactanase From Bifidobacterium Bifidum S17",4.5,244,382,8.2
99,3E5ZA,1SO7A,X-Ray Structure Of The Putative Gluconolactonase In Protein Family Pf08450. Northeast Structural Genomics Consortium Target Drr130,3.2,243,382,9.1
100,3MZKA,1SO7A,"Sec13SEC16 COMPLEX, S.CEREVISIAE",4.2,243,382,5.3
101,4J87A,1SO7A,Crystal Structure Of Alpha-cop,4.1,243,382,7.0
102,4D0KA,1SO7A,Complex Of Chaetomium Thermophilum Pan2 (wd40-cs1) With Pan3 (c-term),3.9,243,382,4.9
103,4PC0B,1SO7A,Structure Of The Human Rbap48-mta1(670-711) Complex,4.0,243,382,7.4
104,4D47H,1SO7A,X-ray Structure Of The Levansucrase From Erwinia Amylovora,4.0,243,382,10.3
105,3FM0A,1SO7A,Crystal Structure Of Wd40 Protein Ciao1,3.5,242,382,7.0
106,3II7A,1SO7A,Crystal Structure Of The Kelch Domain Of Human Klhl7,3.7,242,382,6.6
107,2YMUA,1SO7A,Structure Of A Highly Repetitive Propeller Structure,3.8,242,382,7.0
108,2J04A,1SO7A,The Tau60-Tau91 Subcomplex Of Yeast Transcription Factor Iiic,4.8,241,382,6.6
109,4IFJA,1SO7A,"Crystal Structures Of Apo Keap1, Keap1-peptide, And Keap1-compound Complexes",4.1,241,382,7.9
110,1OFZA,1SO7A,Crystal Structure Of Fungal Lectin: Six-Bladed Beta-Propeller Fold And Novel Fucose Recognition Mode For Aleuria Aurantia Lectin,3.4,240,382,7.5
111,4I79B,1SO7A,Crystal Structure Of Human Nup43,4.3,240,382,10.4
112,2VDUD,1SO7A,"Structure Of Trm8-Trm82, The Yeast Trna M7g Methylation Complex",4.3,239,382,7.1
113,4J0WA,1SO7A,Structure Of U3-55k,4.0,239,382,7.9
114,3FGBB,1SO7A,Crystal Structure Of The Q89zh8_bactn Protein From Bacteroides Thetaiotaomicron. Northeast Structural Genomics Consortium Target Btr289b,4.5,238,382,8.4
115,2WOZA,1SO7A,The Novel Beta-Propeller Of The Btb-Kelch Protein Krp1 Provides The Binding Site For Lasp-1 That Is Necessary For Pseudopodia Extension,3.5,238,382,7.1
116,2GHSA,1SO7A,"Crystal Structure Of Calcium-Binding Protein, Regucalcin (15155668) From Agrobacterium Tumefaciens At 1.55 A Resolution",3.4,237,382,3.0
117,3K1UA,1SO7A,"Beta-Xylosidase, Family 43 Glycosyl Hydrolase From Clostridium Acetobutylicum",4.1,237,382,8.4
118,4XMMC,1SO7A,Structure Of The Yeast Coat Nucleoporin Complex,3.9,237,382,4.2
119,1L0QA,1SO7A,Tandem Yvtn Beta-Propeller And Pkd Domains From An Archaeal Surface Layer Protein,3.9,236,382,8.1
120,1VYHC,1SO7A,Paf-Ah Holoenzyme: Lis1ALFA2,3.5,236,382,6.8
121,3P5CL,1SO7A,The Structure Of The LdlrPCSK9 COMPLEX REVEALS THE RECEPTOR IN AN Extended Conformation,3.6,236,382,5.9
122,3R4YA,1SO7A,Crystal Structure Of Alpha-Neoagarobiose Hydrolase (Alpha-Nabh) From Saccharophagus Degradans 2-40,3.4,236,382,7.6
123,4DG6A,1SO7A,Crystal Structure Of Domains 1 And 2 Of Lrp6,3.2,236,382,9.7
124,3VNGA,1SO7A,Crystal Structure Of Keap1 In Complex With Synthetic Small Molecular Based On A Co-crystallization,3.7,236,382,8.1
125,5I5IA,1SO7A,"Shewanella Denitrificans Nitrous Oxide Reductase, App Form",4.2,236,382,4.7
126,3GREA,1SO7A,Crystal Structure Of Saccharomyces Cerevisiae Vps15 Wd Repeat Domain,4.1,235,382,4.3
127,3PE7A,1SO7A,Oligogalacturonate Lyase In Complex With Manganese,4.5,235,382,9.8
128,3ODTA,1SO7A,Crystal Structure Of Wd40 Beta Propeller Domain Of Doa1,4.1,235,382,6.4
129,5EMMB,1SO7A,Crystal Structure Of Prmt5:mep50 With Compound 15 And Sinefungin,4.1,235,382,8.1
130,1NPEA,1SO7A,Crystal Structure Of NidogenLAMININ COMPLEX,3.3,234,382,8.1
131,4DG6A,1SO7A,Crystal Structure Of Domains 1 And 2 Of Lrp6,3.4,234,382,9.4
132,1IJQA,1SO7A,Crystal Structure Of The Ldl Receptor Ywtd-Egf Domain Pair,3.5,233,382,3.4
133,1RI6A,1SO7A,Structure Of A Putative Isomerase From E. Coli,4.0,233,382,6.0
134,2OJHA,1SO7A,The Structure Of Putative Tolb From Agrobacterium Tumefaciens,3.1,233,382,7.3
135,1CRZA,1SO7A,Crystal Structure Of The E. Coli Tolb Protein,3.4,232,382,9.5
136,4YY8B,1SO7A,Crystal Structure Analysis Of Kelch Protein From Plasmodium Falciparum,3.2,232,382,7.3
137,1Q47B,1SO7A,Structure Of The Semaphorin 3a Receptor-Binding Module,4.1,231,382,8.7
138,5C0PA,1SO7A,The Crystal Structure Of Endo-arabinase From Bacteroides Thetaiotaomicron Vpi-5482,3.7,231,382,9.5
139,2CE8A,1SO7A,An Eh1 Peptide Bound To The Groucho-Tle Wd40 Domain,3.8,230,382,6.5
140,5CWWB,1SO7A,Crystal Structure Of The Chaetomium Thermophilum Heterotrimeric Nup82 Ntd-nup159 Tail-nup145n Apd Complex,3.8,230,382,8.7
141,5CYKA,1SO7A,Structure Of Ytm1 Bound To The C-terminal Domain Of Erb1-r486e,4.2,230,382,8.7
142,3QZ4B,1SO7A,"Crystal Structure Of An Endo-1,4-Beta-Xylanase D (Bt_3675) From Bacteroides Thetaiotaomicron Vpi-5482 At 1.74 A Resolution",4.7,229,382,7.9
143,3U4YA,1SO7A,The Crystal Structure Of A Functionally Unknown Protein (Dtox_1751) From Desulfotomaculum Acetoxidans Dsm 771,4.0,229,382,5.7
144,3WASA,1SO7A,Crystal Structure Of 4-o-beta-d-mannosyl-d-glucose Phosphorylase Mgp Complexed With Man-glc+po4,3.9,229,382,9.6
145,1XI4A,1SO7A,Clathrin D6 Coat,3.9,228,382,6.6
146,1XIPA,1SO7A,Crystal Structure Of The N-Terminal Domain Of Nup159,4.4,228,382,6.6
147,4JSNC,1SO7A,Structure Of Mtordeltan-mlst8 Complex,3.8,228,382,6.1
148,4L7BB,1SO7A,"Structure Of Keap1 Kelch Domain With (1s,2r)-2-{[(1s)-1-[(1,3-dioxo-1, 3-dihydro-2h-isoindol-2-yl)methyl]-3,4-dihydroisoquinolin-2(1h)- Yl]carbonyl}cyclohexanecarboxylic Acid",3.7,228,382,7.5
149,1V04A,1SO7A,Serum Paraoxonase By Directed Evolution,3.3,227,382,9.3
150,4OWRA,1SO7A,Vesiculoviral Matrix (m) Protein Occupies Nucleic Acid Binding Site At Nucleoporin Pair Rae1-nup98,4.0,227,382,7.5
151,4D6VA,1SO7A,Crystal Structure Of Signal Transducing Protein,4.0,226,382,4.4
152,1CRUB,1SO7A,Soluble Quinoprotein Glucose Dehydrogenase From Acinetobacter Calcoaceticus In Complex With Pqq And Methylhydrazine,3.7,225,382,7.6
153,4YD8A,1SO7A,"Bardet-biedl Syndrome 9 Protein (aa1-407), Homo Sapiens",4.0,225,382,5.8
154,5FA5B,1SO7A,Crystal Structure Of Prmt5:mep50 In Complex With Mta And H4 Peptide,3.8,225,382,7.6
155,1C9LA,1SO7A,Peptide-In-Groove Interactions Link Target Proteins To The B-Propeller Of Clathrin,3.8,223,382,5.4
156,4A0AB,1SO7A,Structure Of Hsddb1-Drddb2 Bound To A 16 Bp Cpd-Duplex ( Pyrimidine At D-1 Position) At 3.6 A Resolution (Cpd 3),4.0,223,382,8.5
157,3NO2A,1SO7A,Crystal Structure Of A Protein Of Unknown Function (Baccac_01654) From Bacteroides Caccae At 1.35 A Resolution,3.4,221,382,8.1
158,3S25A,1SO7A,"Crystal Structure Of A Hypothetical 7-Bladed Beta-Propeller-Like Protein (Eubrec_1955, Ere_32420) From Eubacterium Rectale At 1.88 A Resolution",4.2,221,382,8.6
159,4QQSB,1SO7A,Crystal Structure Of A Thermostable Family-43 Glycoside Hydrolase,3.5,221,382,7.2
160,4OU8D,1SO7A,Crystal Structure Of Apocarotenoid Oxygenase In The Presence Of C8e6,4.4,220,382,7.3
161,4RUQB,1SO7A,"Carp Fishelectin, Apo Form",3.1,220,382,5.0
162,1P22A,1SO7A,Structure Of A Beta-Trcp1-Skp1-Beta-Catenin Complex: Destruction Motif Binding And Lysine Specificity On The Scfbeta-Trcp1 Ubiquitin Ligase,3.7,219,382,6.8
163,4I0OA,1SO7A,"Nucleoporin Elys (aa1-494), Mus Musculus",3.6,216,382,7.4
164,4LG9A,1SO7A,Crystal Structure Of Tbl1xr1 Wd40 Repeats,4.3,216,382,6.5
165,1S1DA,1SO7A,Structure And Protein Design Of Human Apyrase,3.7,215,382,13.0
166,3VGZC,1SO7A,Crystal Structure Of E. Coli Ynce,3.9,215,382,7.0
167,4N4BA,1SO7A,Crystal Structure Of The Alpha-l-arabinofuranosidase Paabf62a From Podospora Anserina,3.8,213,382,5.6
168,4GQ2P,1SO7A,S. Pombe Nup120-Nup37 Complex,4.1,212,382,7.5
169,4UUYB,1SO7A,Structural Identification Of The Vps18 Beta-propeller Reveals A Critical Role In The Hops Complex Stability And Function,5.0,212,382,6.6
170,2OVQB,1SO7A,Structure Of The Skp1-Fbw7-Cyclinedegc Complex,4.2,211,382,7.1
171,3QEDB,1SO7A,"The Structure And Function Of An Arabinan-Specific Alpha-1,2- Arabinofuranosidase Identified From Screening The Activities Of Bacterial Gh43 Glycoside Hydrolases",3.7,211,382,8.5
172,2I0SA,1SO7A,Crystal Structure Of Aromatic Amine Dehydrogenase Ttq- Phenylacetaldehyde Adduct,4.5,210,382,8.1
173,4MLGH,1SO7A,Structure Of Rs223-beta-xylosidase,3.7,210,382,6.2
174,3DW8B,1SO7A,Structure Of A Protein Phosphatase 2a Holoenzyme With B55 Subunit,4.1,208,382,2.9
175,4A11B,1SO7A,Structure Of The Hsddb1-Hscsa Complex,3.7,208,382,5.8
176,4Z8LA,1SO7A,Crystal Structure Of Dcaf1/siv-mnd Vpx/mnd Samhd1 Ntd Ternary Complex,4.3,206,382,7.8
177,1MDAH,1SO7A,Crystal Structure Of An Electron-Transfer Complex Between Methylamine Dehydrogenase And Amicyanin,4.6,202,382,5.9
178,4FHMB,1SO7A,Nup37-Nup120(Aa1-961) Complex From Schizosaccharomyces Pombe,4.2,202,382,6.9
179,5AFBA,1SO7A,Crystal Structure Of The Latrophilin3 Lectin And Olfactomedin Domains,3.9,199,382,7.0
180,3QQZA,1SO7A,Crystal Structure Of The C-Terminal Domain Of The Yjik Protein From Escherichia Coli Cft073,4.1,198,382,7.6
181,1PBYB,1SO7A,Structure Of The Phenylhydrazine Adduct Of The Quinohemoprotein Amine Dehydrogenase From Paracoccus Denitrificans At 1.7 A Resolution,3.9,197,382,9.1
182,5AYWB,1SO7A,Structure Of A Membrane Complex,4.1,197,382,7.6
183,4XAVA,1SO7A,Crystal Structure Of Olfactomedin Domain From Gliomedin,3.7,194,382,6.7
184,2F25A,3SILA,Crystal Structure Of The Human Sialidase Neu2 E111q Mutant In Complex With Dana Inhibitor,3.0,334,379,19.8
185,4UF7A,3SILA,Ghanaian Henipavirus (gh-m74a) Attachment Glycoprotein In Complex With Human Ephrinb2,4.1,323,379,9.0
186,3B7EA,3SILA,Neuraminidase Of ABREVIG MISSION11918 H1N1 STRAIN IN Complex With Zanamivir,4.4,299,379,9.7
187,1USXC,5HX0A,Crystal Structure Of The Newcastle Disease Virus Hemagglutinin-Neuraminidase Complexed With Thiosialoside,4.5,317,402,8.8
188,3D12A,5HX0A,Crystal Structures Of Nipah Virus G Attachment Glycoprotein In Complex With Its Receptor Ephrin-B3,4.4,302,402,5.3
189,2X9MA,1V3EA,Hendra Virus Attachment Glycoprotein,2.9,400,431,21.0
190,3ALXB,1V3EA,Crystal Structure Of The Measles Virus Hemagglutinin Bound To Its Cellular Receptor Slam (Mv-H(L482r)-Slam(N102hR108Y) FUSION),4.7,354,431,11.3
191,2F27B,1V3EA,Crystal Structure Of The Human Sialidase Neu2 E111q-Q112e Double Mutant In Complex With Dana Inhibitor,3.8,329,431,6.1
192,1E8UB,4MZAB,Structure Of The Multifunctional Paramyxovirus Hemagglutinin-Neuraminidase,2.8,413,437,26.2
193,3NIGA,4WJKA,The Closed Headpiece Of Integrin Iib 3 And Its Complex With An Iib 3 - Specific Antagonist That Does Not Induce Opening,2.0,439,452,44.9
194,4A7ZA,4WJKA,Complex Of Bifunctional Aldos-2-Ulose Dehydratase With The Reaction Intermediate Ascopyrone M,3.6,344,452,11.6
195,3A72A,2W5NA,High Resolution Structure Of Penicillium Chrysogenum Alpha-L- Arabinanase Complexed With Arabinobiose,1.0,350,367,56.0
196,4JF7D,2W5NA,Structure Of The Parainfluenza Virus 5 (piv5) Hemagglutinin- Neuraminidase (hn) Ectodomain,4.7,289,367,5.2
197,1E8TB,2XZJA,Structure Of The Multifunctional Paramyxovirus Hemagglutinin-Neuraminidase,4.5,324,386,8.6
198,1NSCA,5A10A,Neuraminidase (E.C.3.2.1.18) (Sialidase) Complex With N-Acetyl Neuraminic Acid (Sialic Acid),4.6,295,356,5.8
199,4Z7QC,5A10A,Integrin Alphaiibbeta3 In Complex With Agdv-nh2 Peptide,5.1,295,356,8.5
200,4X47A,5A10A,Crystal Structure Of The Intramolecular Trans-sialidase From Ruminococcus Gnavus In Complex With Neu5ac2en,4.4,292,356,6.2
201,4Z7OA,5A10A,Integrin Alphaiibbeta3 In Complex With Agdv Peptide,4.9,289,356,7.6
202,3SRGA,5A10A,Serum Paraoxonase-1 By Directed Evolution At Ph 6.5 In Complex With 2- Hydroxyquinoline,4.2,286,356,7.3
203,5E6SA,5A10A,"Structures Of Leukocyte Integrin Alb2: The Ai Domain, The Headpiece, And The Pocket For The Internal Ligand",4.9,286,356,8.7
204,2ZB6A,5A10A,Crystal Structure Of The Measles Virus Hemagglutinin (Oligo- Sugar Type),5.3,285,356,5.3
205,4K3YA,5A10A,Crystal Structure Of A Subtype N11 Neuraminidase-like Protein Of A/flat-faced Bat/peru/033/2010 (h18n11),4.9,285,356,8.4
206,4BBWA,2P9WA,The Crystal Structure Of Sialidase Vpi 5482 (btsa) From Bacteroides Thetaiotaomicron,3.9,277,334,7.6
207,4XMAA,2P9WA,Crystal Structure Of The K499g Mutant Of Nanb Sialidase From Streptococcus Pneumoniae In Complex With Optactin,3.8,275,334,6.2
208,4HW6D,2P9WA,Crystal Structure Of A Hypothetical Protein (Bacova_00264) From Bacteroides Ovatus Atcc 8483 At 1.70 A Resolution,3.5,252,334,11.5
209,1V0FD,1H6LA,"Endosialidase Of Bacteriophage K1f In Complex With Oligomeric Alpha-2,8-Sialic Acid",3.9,278,353,8.3
210,3SCYA,1JOFC,Crystal Structure Of A Hypothetical Bacterial 6- Phosphogluconolactonase (Bf1038) From Bacteroides Fragilis Nctc 9343 At 1.50 A Resolution,2.3,322,365,15.5
