,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
64,2PKAB,1NPMA,Kallikrein A (E.C.3.4.21.8),1.1,126,225,45.2
65,5EU8A,1NPMA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.3,126,225,7.9
66,4ZROA,1NPMA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.3,121,225,11.6
67,5HM2E,1NPMA,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,2.4,121,225,13.2
68,2W5EA,1NPMA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.0,120,225,14.2
69,4X2VB,1NPMA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,2.5,120,225,13.3
70,2GGVB,1NPMA,"Crystal Structure Of The West Nile Virus Ns2b-Ns3 Protease, His51ala Mutant",2.2,119,225,12.6
71,1WYKA,1NPMA,Sindbis Virus Capsid Protein (114-264),2.6,116,225,14.7
72,5DGJA,1NPMA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.6,113,225,16.8
73,4JCNA,5AVDA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.3,183,240,16.9
74,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
75,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
76,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
77,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
78,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
79,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
80,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
81,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
82,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
83,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
84,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
85,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
86,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
87,3FANA,1MBMB,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),3.1,170,198,35.9
88,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
89,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
90,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
91,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
92,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
93,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
94,2VBCA,2GGVB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.1,150,185,58.0
95,3QO6B,1WYKA,Crystal Structure Analysis Of The Plant Protease Deg1,3.2,129,152,11.6
96,4NSYB,1WYKA,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,3.5,129,152,10.9
97,1DUAA,1WYKA,Crystal Structure Of Exfoliative Toxin A,3.2,128,152,10.9
98,2AYWA,1WYKA,Crystal Structure Of The Complex Formed Between Trypsin And A Designed Synthetic Highly Potent Inhibitor In The Presence Of Benzamidine At 0.97 A Resolution,3.1,125,152,13.6
99,2R3UA,1WYKA,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,125,152,12.8
100,1A5HA,1WYKA,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,3.0,119,152,14.3
101,2YOLA,1WYKA,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",2.6,118,152,14.4
102,1FUJB,1WYKA,Pr3 (Myeloblastin),2.7,117,152,14.5
103,5ETXB,1WYKA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.8,116,152,15.5
104,1GVKB,1WYKA,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,115,152,13.0
105,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
106,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
107,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
108,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
109,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
110,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
111,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
112,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
113,1CU1A,5EQQA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.8,188,190,86.7
114,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
115,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
