,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
17,5EDKA,1YM0A,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),2.1,219,238,32.9
18,1EQ9A,1YM0A,Crystal Structure Of Fire Ant Chymotrypsin Complexed To Pmsf,1.2,218,238,35.3
19,1PQ7A,1YM0A,"Trypsin At 0.8 A, Ph5  BORAX",1.5,218,238,36.2
20,5EDMA,1YM0A,Crystal Structure Of Prothrombin Deletion Mutant Residues 154-167 ( Form I ),1.9,218,238,32.1
21,2XW9A,1YM0A,Crystal Structure Of Complement Factor D Mutant S183a,1.6,217,238,30.4
22,4A5TS,1YM0A,Structural Basis For The Conformational Modulation,2.0,217,238,30.9
23,4AFQA,1YM0A,Human Chymase - Fynomer Complex,1.8,217,238,27.2
24,3H7TA,1YM0A,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-D1 (Smipp-S-D1),1.7,216,238,30.1
25,2AIQA,1YM0A,Crystal Structure Of Benzamidine-Inhibited Protein C Activator From The Venom Of Copperhead Snake Agkistrodon Contortrix Contortrix,1.8,213,238,28.2
26,1DDJA,1YM0A,Crystal Structure Of Human Plasminogen Catalytic Domain,1.8,212,238,31.1
27,4WVPE,1YM0A,Crystal Structure Of An Activity-based Probe Hne Complex,1.5,212,238,30.2
28,2HLCA,1YM0A,Hl Collagenase Structure At 1.7a Resolution,1.5,211,238,31.3
29,3H7OA,1YM0A,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-I1 (Smipp-S-I1),1.7,207,238,25.6
30,2B9LA,1YM0A,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,1.7,205,238,28.3
31,3F1SB,1YM0A,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.2,201,238,18.9
32,5HU6C,1YM0A,Structure Of The T. Brucei Haptoglobin-haemoglobin Receptor Bound To Human Haptolgobin-haemoglobin,1.8,201,238,28.4
33,2OLGA,1YM0A,Crystal Structure Of The Serine Protease Domain Of Prophenoloxidase Activating Factor-I In A Zymogen Form,1.7,200,238,27.5
34,4LK4A,1YM0A,Structure Of Vibrio Cholerae Vesb Protease,1.9,198,238,29.8
35,1P3CA,1YM0A,Glutamyl Endopeptidase From Bacillus Intermedius,2.2,184,238,17.9
36,1WCZA,1YM0A,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,2.0,183,238,12.0
37,2XRCB,1YM0A,Human Complement Factor I,2.3,182,238,29.1
38,1AGJA,1YM0A,Epidermolytic Toxin A From Staphylococcus Aureus,2.1,177,238,16.4
39,3WY8A,1YM0A,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.7,176,238,11.9
40,1ARBA,1YM0A,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.6,172,238,15.1
41,1TE0A,1YM0A,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.9,170,238,12.4
42,5HMAA,1YM0A,Crystal Structure Of Mamo Protease Domain From Magnetospirillum Magneticum (ni Bound Form),2.7,170,238,13.5
43,3LGIB,1YM0A,Structure Of The Protease Domain Of Degs (Degs-Deltapdz) At 1.65 A,2.5,168,238,13.7
44,3K6YA,1YM0A,"Crystal Structure Of Rv3671c Protease From M. Tuberculosis, Active Form",2.5,165,238,19.4
45,4FLNC,1YM0A,Crystal Structure Of Plant Protease Deg2,2.8,165,238,12.1
46,1L1JA,1YM0A,Crystal Structure Of The Protease Domain Of An Atp- Independent Heat Shock Protease Htra,2.6,162,238,17.9
47,1ZYOA,1YM0A,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,2.6,162,238,13.6
48,4RI0A,1YM0A,"Serine Protease Htra3, Mutationally Inactivated",2.6,161,238,14.9
49,2Z9IA,1YM0A,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,2.2,160,238,17.5
50,2J92A,1YM0A,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),3.3,158,238,13.3
51,3WONB,1YM0A,Crystal Structure Of The Dap Bii Dipeptide Complex Iii,2.3,157,238,16.6
52,1LVMA,1YM0A,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,3.3,156,238,9.6
53,5HM2E,1YM0A,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,3.1,156,238,13.5
54,3UFAA,1YM0A,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,1.8,154,238,16.2
55,2HALA,1YM0A,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.9,148,238,14.9
56,4WMEA,1YM0A,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.8,148,238,10.8
57,2QA9E,1YM0A,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.5,143,238,20.3
58,5BPEA,1YM0A,Crystal Structure Of Ev71 3cpro In Complex With A Potent And Selective Inhibitor,2.7,142,238,16.9
59,2OUAA,1YM0A,Crystal Structure Of Nocardiopsis Protease (Napase),2.5,141,238,17.0
60,2XYAA,1YM0A,Non-Covalent Inhibtors Of Rhinovirus 3c Protease,2.4,133,238,15.8
61,4ZROA,1YM0A,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.5,133,238,14.3
62,2W5EA,1YM0A,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.2,131,238,13.7
63,4X2VB,1YM0A,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,2.6,130,238,13.1
64,4XFQA,1YM0A,Crystal Structure Basis For Pedv 3c Like Protease,2.3,126,238,14.3
65,1MBMB,1YM0A,Nsp4 Proteinase From Equine Arteritis Virus,2.5,125,238,13.6
66,2PKAB,1YM0A,Kallikrein A (E.C.3.4.21.8),2.0,124,238,32.3
67,2SNVA,1YM0A,The Refined Structure Of Sindbis Virus Core Protein In Comparison With Other Chymotrypsin-Like Serine Proteinase Structures,3.1,123,238,11.4
68,2GGVB,1YM0A,"Crystal Structure Of The West Nile Virus Ns2b-Ns3 Protease, His51ala Mutant",2.4,121,238,13.2
69,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
70,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
71,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
72,4JCNA,4XSKU,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.7,197,246,13.7
73,2XWBF,4Z6AH,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.3,205,249,22.4
74,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
75,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
76,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
77,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
78,4FLNA,1P3CA,Crystal Structure Of Plant Protease Deg2,2.2,163,215,17.2
79,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
80,3WOKA,5HMAA,Crystal Structure Of The Dap Bii (space),2.3,158,191,19.6
81,2H5CA,5HMAA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.4,156,191,14.1
82,5EU8A,5HMAA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.7,144,191,16.7
83,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
84,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
85,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
86,5DGJA,5BPEA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.9,146,180,11.6
87,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
88,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
89,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
90,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
91,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
92,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
93,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
94,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
95,4NSVB,2SNVA,Lysobacter Enzymogenes Lysc Endoproteinase K30r Mutant Covalently Inhibited By Tlck,3.6,130,151,11.5
96,1PQAA,2SNVA,Trypsin With Pmsf At Atomic Resolution,3.2,124,151,16.1
97,1DDJB,2SNVA,Crystal Structure Of Human Plasminogen Catalytic Domain,3.2,121,151,6.6
98,3SO3A,2SNVA,Structures Of Fab-Protease Complexes Reveal A Highly Specific Non- Canonical Mechanism Of Inhibition,3.2,121,151,14.9
99,2R9PC,2SNVA,Human Mesotrypsin Complexed With Bovine Pancreatic Trypsin Inhibitor(Bpti),3.0,120,151,11.7
100,2W5ED,2SNVA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,3.3,120,151,14.2
101,1TE0B,2SNVA,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.9,119,151,11.8
102,2IN2A,2SNVA,Nmr Structure Of The Apo Human Rhinovirus 3c Protease (Serotype 14),2.8,119,151,10.9
103,3H7OB,2SNVA,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-I1 (Smipp-S-I1),3.4,118,151,9.3
104,1QA7B,2SNVA,Crystal Complex Of The 3c Proteinase From Hepatitis A Virus With Its Inhibitor And Implications For The Polyprotein Processing In Hav,3.2,118,151,10.2
105,3U1IB,2SNVA,Dengue Virus Protease Covalently Bound To A Peptide,2.6,117,151,16.2
106,4AG2B,2SNVA,Human Chymase - Fynomer Complex,3.1,117,151,14.5
107,2Z7FE,2SNVA,Crystal Structure Of The Complex Of Human Neutrophil Elastase With 12SLPI,2.9,116,151,16.4
108,2QY0B,2SNVA,Active Dimeric Structure Of The Catalytic Domain Of C1r Reveals Enzyme-Product Like Contacts,3.0,115,151,11.3
109,2VBCA,2GGVB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.1,150,185,58.0
110,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
111,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
112,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
113,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
114,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
115,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
116,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
117,1CU1A,5EQQA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.8,188,190,86.7
118,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
119,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
120,2OUAB,2IN2A,Crystal Structure Of Nocardiopsis Protease (Napase),2.8,146,182,13.0
121,2YOLA,3U1IB,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",1.2,158,191,53.2
