,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
31,2OLGA,1LO6A,Crystal Structure Of The Serine Protease Domain Of Prophenoloxidase Activating Factor-I In A Zymogen Form,1.8,193,223,32.6
32,3F1SB,1LO6A,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.2,192,223,23.4
33,5HU6C,1LO6A,Structure Of The T. Brucei Haptoglobin-haemoglobin Receptor Bound To Human Haptolgobin-haemoglobin,1.7,187,223,29.4
34,4LK4A,1LO6A,Structure Of Vibrio Cholerae Vesb Protease,1.6,184,223,33.2
35,3WY8A,1LO6A,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.8,183,223,10.9
36,1AGJA,1LO6A,Epidermolytic Toxin A From Staphylococcus Aureus,2.9,177,223,15.8
37,1ARBA,1LO6A,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.7,172,223,19.8
38,1WCZA,1LO6A,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,2.4,171,223,11.1
39,1P3CA,1LO6A,Glutamyl Endopeptidase From Bacillus Intermedius,2.1,169,223,14.8
40,3LGIB,1LO6A,Structure Of The Protease Domain Of Degs (Degs-Deltapdz) At 1.65 A,2.9,165,223,17.6
41,5HMAA,1LO6A,Crystal Structure Of Mamo Protease Domain From Magnetospirillum Magneticum (ni Bound Form),2.8,165,223,15.2
42,2XRCB,1LO6A,Human Complement Factor I,1.9,164,223,31.7
43,3WOKA,1LO6A,Crystal Structure Of The Dap Bii (space),2.8,163,223,16.6
44,4FLNA,1LO6A,Crystal Structure Of Plant Protease Deg2,2.9,162,223,16.7
45,1ZYOA,1LO6A,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,2.8,161,223,14.9
46,3K6YA,1LO6A,"Crystal Structure Of Rv3671c Protease From M. Tuberculosis, Active Form",2.6,158,223,20.9
47,1TE0A,1LO6A,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.7,157,223,17.8
48,3UFAA,1LO6A,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,2.1,155,223,15.5
49,1L1JA,1LO6A,Crystal Structure Of The Protease Domain Of An Atp- Independent Heat Shock Protease Htra,2.7,152,223,13.8
50,4RI0A,1LO6A,"Serine Protease Htra3, Mutationally Inactivated",2.6,152,223,14.5
51,1LVMA,1LO6A,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,3.0,151,223,13.9
52,2QA9E,1LO6A,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.9,145,223,18.6
53,2HALA,1LO6A,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.9,140,223,16.4
54,2Z9IA,1LO6A,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,2.5,139,223,18.7
55,2XYAA,1LO6A,Non-Covalent Inhibtors Of Rhinovirus 3c Protease,2.7,137,223,17.5
56,5BPEA,1LO6A,Crystal Structure Of Ev71 3cpro In Complex With A Potent And Selective Inhibitor,2.6,135,223,17.0
57,1MBMB,1LO6A,Nsp4 Proteinase From Equine Arteritis Virus,3.2,134,223,15.7
58,4WMEA,1LO6A,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.7,134,223,6.7
59,2OUAA,1LO6A,Crystal Structure Of Nocardiopsis Protease (Napase),2.6,133,223,16.5
60,1WYKA,1LO6A,Sindbis Virus Capsid Protein (114-264),3.1,129,223,10.9
61,2W5EA,1LO6A,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.3,127,223,12.6
62,5EU8A,1LO6A,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.5,126,223,11.1
63,2PKAB,1LO6A,Kallikrein A (E.C.3.4.21.8),1.7,125,223,42.4
64,4XFQA,1LO6A,Crystal Structure Basis For Pedv 3c Like Protease,2.4,124,223,11.3
65,2H5CA,1LO6A,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.5,123,223,16.3
66,4ZROA,1LO6A,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.4,121,223,11.6
67,2J92A,1LO6A,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),2.4,119,223,13.4
68,5DGJA,1LO6A,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.6,119,223,13.4
69,5HM2E,1LO6A,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,2.4,119,223,12.6
70,4X2VB,1LO6A,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,2.5,116,223,11.2
71,2GGVB,1LO6A,"Crystal Structure Of The West Nile Virus Ns2b-Ns3 Protease, His51ala Mutant",2.2,113,223,13.3
72,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
73,4JCNA,4XSKU,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.7,197,246,13.7
74,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
75,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
76,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
77,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
78,2XWBF,4Z6AH,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.3,205,249,22.4
79,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
80,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
81,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
82,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
83,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
84,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
85,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
86,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
87,3FANA,1MBMB,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),3.1,170,198,35.9
88,3QO6B,1WYKA,Crystal Structure Analysis Of The Plant Protease Deg1,3.2,129,152,11.6
89,4NSYB,1WYKA,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,3.5,129,152,10.9
90,1DUAA,1WYKA,Crystal Structure Of Exfoliative Toxin A,3.2,128,152,10.9
91,1MBMA,1WYKA,Nsp4 Proteinase From Equine Arteritis Virus,3.0,125,152,16.8
92,2AYWA,1WYKA,Crystal Structure Of The Complex Formed Between Trypsin And A Designed Synthetic Highly Potent Inhibitor In The Presence Of Benzamidine At 0.97 A Resolution,3.1,125,152,13.6
93,2R3UA,1WYKA,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,125,152,12.8
94,1A5HA,1WYKA,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,3.0,119,152,14.3
95,2YOLA,1WYKA,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",2.6,118,152,14.4
96,1FUJB,1WYKA,Pr3 (Myeloblastin),2.7,117,152,14.5
97,5ETXB,1WYKA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.8,116,152,15.5
98,1GVKB,1WYKA,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,115,152,13.0
99,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
100,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
101,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
102,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
103,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
104,2VBCA,2GGVB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.1,150,185,58.0
105,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
106,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
107,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
108,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
109,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
110,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
111,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
112,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
113,1CU1A,5ETXB,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.9,191,194,85.9
114,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
115,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
