,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
38,3LGIB,3FZZA,Structure Of The Protease Domain Of Degs (Degs-Deltapdz) At 1.65 A,2.6,172,227,13.4
39,2XRCB,3FZZA,Human Complement Factor I,1.9,170,227,28.8
40,4FLNA,3FZZA,Crystal Structure Of Plant Protease Deg2,2.7,168,227,16.1
41,1AGJA,3FZZA,Epidermolytic Toxin A From Staphylococcus Aureus,2.2,163,227,13.5
42,1TE0A,3FZZA,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.8,163,227,13.5
43,1L1JA,3FZZA,Crystal Structure Of The Protease Domain Of An Atp- Independent Heat Shock Protease Htra,2.5,159,227,17.0
44,2Z9IA,3FZZA,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,2.3,159,227,17.0
45,1ARBA,3FZZA,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.6,157,227,19.1
46,3UFAA,3FZZA,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,1.9,157,227,15.9
47,4RI0A,3FZZA,"Serine Protease Htra3, Mutationally Inactivated",2.6,157,227,17.2
48,5HMAA,3FZZA,Crystal Structure Of Mamo Protease Domain From Magnetospirillum Magneticum (ni Bound Form),2.5,156,227,19.2
49,2J92A,3FZZA,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),2.7,154,227,16.9
50,3K6YA,3FZZA,"Crystal Structure Of Rv3671c Protease From M. Tuberculosis, Active Form",2.2,154,227,18.8
51,1ZYOA,3FZZA,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,2.7,153,227,13.1
52,5HM2E,3FZZA,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,2.8,153,227,15.0
53,1LVMA,3FZZA,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,2.7,148,227,12.2
54,2HALA,3FZZA,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,3.0,147,227,15.6
55,5BPEA,3FZZA,Crystal Structure Of Ev71 3cpro In Complex With A Potent And Selective Inhibitor,2.9,145,227,15.9
56,2XYAA,3FZZA,Non-Covalent Inhibtors Of Rhinovirus 3c Protease,2.9,144,227,17.4
57,3WOKA,3FZZA,Crystal Structure Of The Dap Bii (space),2.3,144,227,16.7
58,2H5CA,3FZZA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.4,131,227,20.6
59,2QA9E,3FZZA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.2,129,227,21.7
60,2OUAA,3FZZA,Crystal Structure Of Nocardiopsis Protease (Napase),2.1,128,227,18.0
61,4WMEA,3FZZA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.4,128,227,13.3
62,2W5EA,3FZZA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.2,124,227,12.1
63,5DGJA,3FZZA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.8,124,227,13.7
64,1WYKA,3FZZA,Sindbis Virus Capsid Protein (114-264),3.2,123,227,13.8
65,4XFQA,3FZZA,Crystal Structure Basis For Pedv 3c Like Protease,2.3,123,227,13.8
66,5EU8A,3FZZA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.2,122,227,11.5
67,1YPHC,3FZZA,High Resolution Structure Of Bovine Alpha-Chymotrypsin,1.2,121,227,34.7
68,2GGVB,3FZZA,"Crystal Structure Of The West Nile Virus Ns2b-Ns3 Protease, His51ala Mutant",2.9,121,227,14.0
69,4ZROA,3FZZA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.2,120,227,11.7
70,4X2VB,3FZZA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,2.5,117,227,12.8
71,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
72,4JCNA,4MNWA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.6,194,245,14.4
73,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
74,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
75,2XWBF,3H7TA,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.0,189,235,20.1
76,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
77,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
78,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
79,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
80,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
81,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
82,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
83,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
84,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
85,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
86,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
87,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
88,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
89,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
90,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
91,3QO6B,1WYKA,Crystal Structure Analysis Of The Plant Protease Deg1,3.2,129,152,11.6
92,4NSYB,1WYKA,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,3.5,129,152,10.9
93,1DUAA,1WYKA,Crystal Structure Of Exfoliative Toxin A,3.2,128,152,10.9
94,2AYWA,1WYKA,Crystal Structure Of The Complex Formed Between Trypsin And A Designed Synthetic Highly Potent Inhibitor In The Presence Of Benzamidine At 0.97 A Resolution,3.1,125,152,13.6
95,2R3UA,1WYKA,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,125,152,12.8
96,1A5HA,1WYKA,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,3.0,119,152,14.3
97,2YOLA,1WYKA,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",2.6,118,152,14.4
98,1FUJB,1WYKA,Pr3 (Myeloblastin),2.7,117,152,14.5
99,5ETXB,1WYKA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.8,116,152,15.5
100,1GVKB,1WYKA,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,115,152,13.0
101,2VBCA,2GGVB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.1,150,185,58.0
102,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
103,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
104,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
105,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
106,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
107,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
108,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
109,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
110,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
111,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
112,1CU1A,5EQQA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.8,188,190,86.7
113,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
114,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
