,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
66,4ZROA,2RDLA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.2,120,226,12.5
67,1YPHC,2RDLA,High Resolution Structure Of Bovine Alpha-Chymotrypsin,1.0,118,226,36.4
68,2QV1B,2RDLA,Crystal Structure Of Hcv Ns3-4a V36m Mutant,2.4,118,226,20.3
69,5DGJA,2RDLA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.4,118,226,16.1
70,2GGVB,2RDLA,"Crystal Structure Of The West Nile Virus Ns2b-Ns3 Protease, His51ala Mutant",2.2,116,226,12.9
71,1WYKC,2RDLA,Sindbis Virus Capsid Protein (114-264),3.0,116,226,14.7
72,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
73,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
74,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
75,2XWBF,4Z6AH,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.3,205,249,22.4
76,4JCNA,5AVDA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.3,183,240,16.9
77,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
78,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
79,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
80,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
81,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
82,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
83,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
84,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
85,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
86,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
87,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
88,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
89,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
90,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
91,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
92,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
93,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
94,1CU1A,2QV1B,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,1.0,181,181,87.8
95,2VBCA,2GGVB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.1,150,185,58.0
96,3QO6B,1WYKC,Crystal Structure Analysis Of The Plant Protease Deg1,3.2,131,152,12.2
97,1DDJD,1WYKC,Crystal Structure Of Human Plasminogen Catalytic Domain,3.2,128,152,6.2
98,2R3UA,1WYKC,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,127,152,13.4
99,4NSVB,1WYKC,Lysobacter Enzymogenes Lysc Endoproteinase K30r Mutant Covalently Inhibited By Tlck,3.4,126,152,12.7
100,1HJ9A,1WYKC,Atomic Resolution Structures Of Trypsin Provide Insight Into Structural Radiation Damage,2.9,123,152,15.4
101,2CGAB,1WYKC,Chymotrypsinogen A,3.0,121,152,16.5
102,1A5HA,1WYKC,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,2.9,121,152,13.2
103,1FUJB,1WYKC,Pr3 (Myeloblastin),2.9,120,152,11.7
104,3BN9B,1WYKC,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,2.7,119,152,15.1
105,1DUAA,1WYKC,Crystal Structure Of Exfoliative Toxin A,2.8,117,152,12.8
106,1GVKB,1WYKC,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,117,152,13.7
107,2QY0B,1WYKC,Active Dimeric Structure Of The Catalytic Domain Of C1r Reveals Enzyme-Product Like Contacts,2.8,116,152,11.2
108,2J92B,1WYKC,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),3.0,115,152,12.2
109,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
110,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
111,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
112,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
113,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
114,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
115,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
116,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
117,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
118,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
