,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
37,1AGJA,1OP0A,Epidermolytic Toxin A From Staphylococcus Aureus,2.9,174,234,16.7
38,1P3CA,1OP0A,Glutamyl Endopeptidase From Bacillus Intermedius,2.2,172,234,19.8
39,4FLNA,1OP0A,Crystal Structure Of Plant Protease Deg2,3.1,172,234,15.1
40,1ARBA,1OP0A,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.8,171,234,17.0
41,3LGIB,1OP0A,Structure Of The Protease Domain Of Degs (Degs-Deltapdz) At 1.65 A,3.1,171,234,12.3
42,1WCZA,1OP0A,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,2.4,167,234,11.4
43,3WOKA,1OP0A,Crystal Structure Of The Dap Bii (space),2.6,163,234,16.6
44,2XRCB,1OP0A,Human Complement Factor I,2.1,162,234,32.1
45,5HMAA,1OP0A,Crystal Structure Of Mamo Protease Domain From Magnetospirillum Magneticum (ni Bound Form),2.4,161,234,14.3
46,3K6YA,1OP0A,"Crystal Structure Of Rv3671c Protease From M. Tuberculosis, Active Form",2.6,160,234,18.8
47,1ZYOA,1OP0A,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,2.6,159,234,17.6
48,1L1JA,1OP0A,Crystal Structure Of The Protease Domain Of An Atp- Independent Heat Shock Protease Htra,2.9,158,234,13.3
49,1TE0A,1OP0A,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.7,158,234,14.6
50,2Z9IA,1OP0A,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,2.6,157,234,15.9
51,4RI0A,1OP0A,"Serine Protease Htra3, Mutationally Inactivated",2.7,154,234,17.5
52,3UFAA,1OP0A,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,1.7,150,234,16.0
53,1LVMA,1OP0A,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,3.0,148,234,12.8
54,2W5EA,1OP0A,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.5,144,234,16.7
55,2J92A,1OP0A,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),2.4,140,234,15.0
56,2QA9E,1OP0A,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.8,139,234,16.5
57,2HALA,1OP0A,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.6,138,234,14.5
58,5HM2E,1OP0A,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,2.4,138,234,14.5
59,2H5CA,1OP0A,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.5,136,234,17.6
60,2XYAA,1OP0A,Non-Covalent Inhibtors Of Rhinovirus 3c Protease,2.5,136,234,19.9
61,5BPEA,1OP0A,Crystal Structure Of Ev71 3cpro In Complex With A Potent And Selective Inhibitor,2.5,135,234,17.8
62,1WYKA,1OP0A,Sindbis Virus Capsid Protein (114-264),2.9,130,234,16.2
63,2PKAB,1OP0A,Kallikrein A (E.C.3.4.21.8),0.9,128,234,47.7
64,4WMEA,1OP0A,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.3,127,234,8.7
65,5EU8A,1OP0A,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.4,126,234,11.1
66,2OUAA,1OP0A,Crystal Structure Of Nocardiopsis Protease (Napase),2.1,125,234,20.8
67,5DGJA,1OP0A,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.7,123,234,11.4
68,4X2VB,1OP0A,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,2.6,122,234,13.1
69,4XFQA,1OP0A,Crystal Structure Basis For Pedv 3c Like Protease,2.2,121,234,10.7
70,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
71,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
72,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
73,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
74,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
75,4JCNA,5AVDA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.3,183,240,16.9
76,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
77,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
78,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
79,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
80,4ZROA,5HMAA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,149,191,16.1
81,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
82,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
83,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
84,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
85,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
86,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
87,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
88,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
89,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
90,3QO6B,1WYKA,Crystal Structure Analysis Of The Plant Protease Deg1,3.2,129,152,11.6
91,4NSYB,1WYKA,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,3.5,129,152,10.9
92,1DUAA,1WYKA,Crystal Structure Of Exfoliative Toxin A,3.2,128,152,10.9
93,2AYWA,1WYKA,Crystal Structure Of The Complex Formed Between Trypsin And A Designed Synthetic Highly Potent Inhibitor In The Presence Of Benzamidine At 0.97 A Resolution,3.1,125,152,13.6
94,2R3UA,1WYKA,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,125,152,12.8
95,1A5HA,1WYKA,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,3.0,119,152,14.3
96,2YOLA,1WYKA,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",2.6,118,152,14.4
97,1FUJB,1WYKA,Pr3 (Myeloblastin),2.7,117,152,14.5
98,5ETXB,1WYKA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.8,116,152,15.5
99,1GVKB,1WYKA,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,115,152,13.0
100,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
101,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
102,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
103,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
104,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
105,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
106,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
107,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
108,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
109,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
110,1CU1A,5EQQA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.8,188,190,86.7
111,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
112,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
