,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
37,1P3CA,1FI8A,Glutamyl Endopeptidase From Bacillus Intermedius,1.9,175,228,18.9
38,2XRCB,1FI8A,Human Complement Factor I,1.9,167,228,35.9
39,3LGIB,1FI8A,Structure Of The Protease Domain Of Degs (Degs-Deltapdz) At 1.65 A,2.6,166,228,15.1
40,4FLNA,1FI8A,Crystal Structure Of Plant Protease Deg2,2.6,166,228,16.9
41,1AGJA,1FI8A,Epidermolytic Toxin A From Staphylococcus Aureus,2.0,163,228,17.2
42,5HMAA,1FI8A,Crystal Structure Of Mamo Protease Domain From Magnetospirillum Magneticum (ni Bound Form),2.8,163,228,17.2
43,2Z9IA,1FI8A,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,2.3,160,228,17.5
44,3UFAA,1FI8A,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,1.9,160,228,17.5
45,1TE0A,1FI8A,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.5,158,228,16.5
46,1L1JA,1FI8A,Crystal Structure Of The Protease Domain Of An Atp- Independent Heat Shock Protease Htra,2.3,157,228,20.4
47,1ZYOA,1FI8A,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,2.6,156,228,16.0
48,1ARBA,1FI8A,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.3,155,228,18.7
49,4RI0A,1FI8A,"Serine Protease Htra3, Mutationally Inactivated",2.3,152,228,18.4
50,3K6YA,1FI8A,"Crystal Structure Of Rv3671c Protease From M. Tuberculosis, Active Form",2.0,151,228,19.2
51,1LVMA,1FI8A,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,2.7,147,228,12.9
52,2XYAA,1FI8A,Non-Covalent Inhibtors Of Rhinovirus 3c Protease,2.8,147,228,15.0
53,2HALA,1FI8A,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.8,146,228,15.1
54,5HM2E,1FI8A,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,2.6,146,228,15.1
55,2J92A,1FI8A,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),2.3,145,228,15.9
56,3WOKA,1FI8A,Crystal Structure Of The Dap Bii (space),2.1,143,228,16.8
57,2QA9E,1FI8A,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.3,136,228,19.9
58,5BPEA,1FI8A,Crystal Structure Of Ev71 3cpro In Complex With A Potent And Selective Inhibitor,2.5,131,228,13.7
59,2OUAA,1FI8A,Crystal Structure Of Nocardiopsis Protease (Napase),2.1,130,228,17.7
60,2H5CA,1FI8A,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.2,129,228,20.2
61,4WMEA,1FI8A,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.2,128,228,13.3
62,2W5EA,1FI8A,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,1.9,125,228,14.4
63,4X2VB,1FI8A,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,2.6,123,228,16.3
64,5DGJA,1FI8A,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.7,121,228,18.2
65,1YPHC,1FI8A,High Resolution Structure Of Bovine Alpha-Chymotrypsin,1.0,120,228,39.2
66,5EU8A,1FI8A,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.3,120,228,12.5
67,4XFQA,1FI8A,Crystal Structure Basis For Pedv 3c Like Protease,2.1,119,228,11.8
68,4ZROA,1FI8A,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.2,118,228,12.7
69,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
70,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
71,2XWBF,2AIQA,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.2,187,231,21.9
72,4JCNA,4MNWA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.6,194,245,14.4
73,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
74,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
75,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
76,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
77,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
78,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
79,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
80,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
81,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
82,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
83,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
84,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
85,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
86,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
87,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
88,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
89,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
90,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
91,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
92,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
93,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
94,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
95,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
96,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
97,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
98,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
99,1CU1A,5EQQA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.8,188,190,86.7
100,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
101,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
