,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
36,3H7TA,1SGPE,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-D1 (Smipp-S-D1),2.2,134,185,15.7
37,4I8HA,1SGPE,Bovine Trypsin At 0.75 Resolution,2.6,134,185,19.4
38,4MNWA,1SGPE,Crystal Structure Of Urokinase-type Plasminogen Activator (upa) Complexed With Bicyclic Peptide Uk749,2.5,134,185,19.4
39,2OQ5A,1SGPE,"Crystal Structure Of Desc1, A New Member Of The Type Ii Transmembrane Serine Proteinases Family",2.6,133,185,19.5
40,3UFAA,1SGPE,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,2.2,133,185,17.3
41,4RI0A,1SGPE,"Serine Protease Htra3, Mutationally Inactivated",2.3,133,185,17.3
42,3WY8A,1SGPE,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.6,132,185,20.5
43,4Z6AH,1SGPE,Crystal Structure Of A Fviia-trypsin Chimera (yt) In Complex With Soluble Tissue Factor,2.6,132,185,15.9
44,1P3CA,1SGPE,Glutamyl Endopeptidase From Bacillus Intermedius,2.3,131,185,16.8
45,1WCZA,1SGPE,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,2.3,130,185,19.2
46,2XW9A,1SGPE,Crystal Structure Of Complement Factor D Mutant S183a,2.7,128,185,14.8
47,4AFQA,1SGPE,Human Chymase - Fynomer Complex,2.0,128,185,18.8
48,2HALA,1SGPE,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.7,128,185,14.8
49,2W5EA,1SGPE,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.2,127,185,14.2
50,3BEUA,1SGPE,Na+-Dependent Allostery Mediates Coagulation Factor Protease Active Site Selectivity,2.2,124,185,21.8
51,3H5CB,1SGPE,X-Ray Structure Of Protein Z-Protein Z Inhibitor Complex,2.4,124,185,9.7
52,4X2VB,1SGPE,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,2.6,122,185,18.0
53,2QV1B,1SGPE,Crystal Structure Of Hcv Ns3-4a V36m Mutant,2.5,119,185,15.1
54,4ZROC,1SGPE,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.2,119,185,7.6
55,4WMEA,1SGPE,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.6,117,185,10.3
56,4XFQA,1SGPE,Crystal Structure Basis For Pedv 3c Like Protease,2.3,116,185,10.3
57,5EPNA,1SGPE,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.3,115,185,15.7
58,5DGJA,1SGPE,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",3.2,115,185,12.2
59,5EQQA,1SGPE,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.1,113,185,15.0
60,5EPYA,1SGPE,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.0,111,185,15.3
61,1VCPA,1SGPE,Semliki Forest Virus Capsid Protein (Crystal Form I),2.9,108,185,13.0
62,4FVDA,1SGPE,Crystal Structure Of Ev71 2a Proteinase C110a Mutant In Complex With Substrate,2.3,108,185,16.7
63,2HRVA,1SGPE,2a Cysteine Proteinase From Human Rhinovirus 2,2.2,107,185,19.6
64,2GGVB,1SGPE,"Crystal Structure Of The West Nile Virus Ns2b-Ns3 Protease, His51ala Mutant",2.0,99,185,15.2
65,2QA9E,2OUAA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,1.4,174,188,43.1
66,2J92A,5HMAA,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),2.8,168,191,16.7
67,2F91A,5HMAA,"1.2a Resolution Structure Of A Crayfish Trypsin Complexed With A Peptide Inhibitor, Sgti",2.7,165,191,16.4
68,4JCNA,5HMAA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.4,165,191,19.4
69,2B9LA,5HMAA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,3.1,164,191,15.2
70,4A5TS,5HMAA,Structural Basis For The Conformational Modulation,2.9,160,191,19.4
71,1FIZA,5HMAA,Three Dimensional Structure Of Beta-Acrosin From Boar Spermatozoa,2.3,158,191,13.3
72,3WOKA,5HMAA,Crystal Structure Of The Dap Bii (space),2.3,158,191,19.6
73,1EAXA,5HMAA,Crystal Structure Of Mtsp1 (Matriptase),2.4,157,191,12.7
74,4LK4A,5HMAA,Structure Of Vibrio Cholerae Vesb Protease,2.3,157,191,17.2
75,3NXPA,5HMAA,Crystal Structure Of Human Prethrombin-1,2.7,153,191,16.3
76,4WVPE,5HMAA,Crystal Structure Of An Activity-based Probe Hne Complex,2.3,153,191,17.6
77,5EDMA,5HMAA,Crystal Structure Of Prothrombin Deletion Mutant Residues 154-167 ( Form I ),2.9,153,191,15.0
78,3F1SB,5HMAA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.3,152,191,13.8
79,5EDKA,5HMAA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),2.8,151,191,15.9
80,1PQ7A,5HMAA,"Trypsin At 0.8 A, Ph5  BORAX",2.2,150,191,21.3
81,4ZROA,5HMAA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,149,191,16.1
82,5EU8A,5HMAA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.7,144,191,16.7
83,2XRCB,3H7OA,Human Complement Factor I,2.5,176,228,29.5
84,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
85,2XWBF,2AIQA,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.2,187,231,21.9
86,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
87,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
88,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
89,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
90,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
91,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
92,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
93,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
94,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
95,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
96,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
97,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
98,1CU1A,2QV1B,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,1.0,181,181,87.8
99,1WYKA,1VCPA,Sindbis Virus Capsid Protein (114-264),0.8,149,149,68.5
100,4NSVA,1VCPA,Lysobacter Enzymogenes Lysc Endoproteinase K30r Mutant Covalently Inhibited By Tlck,3.5,131,149,13.0
101,2R3UA,1VCPA,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,126,149,12.7
102,1BIOA,1VCPA,Human Complement Factor D In Complex With Isatoic Anhydride Inhibitor,3.1,123,149,16.3
103,1GVLA,1VCPA,Human Prokallikrein 6 (Hk6) PROZYME PROPROTEASE M Proneurosin,3.4,122,149,10.7
104,2CGAA,1VCPA,Chymotrypsinogen A,3.3,121,149,18.2
105,1PPFE,1VCPA,Human Leukocyte Elastase (Hle) (Neutrophil Elastase (Hne)) (E.C.3.4.21.37) Complex With The Third Domain Of Turkey Ovomucoid Inhibitor (Omtky3),2.8,119,149,18.5
106,4GLYA,1VCPA,Human Urokinase-type Plasminogen Activator Upa In Complex With The Two-disulfide Bridge Peptide Uk504,2.6,119,149,11.8
107,2YOLA,1VCPA,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",2.6,117,149,16.2
108,5ETXB,1VCPA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.4,113,149,15.9
109,4MG3B,2HRVA,Crystal Structural Analysis Of 2a Protease From Coxsackievirus A16,1.3,136,142,36.8
110,2VBCA,2GGVB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.1,150,185,58.0
111,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
112,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
113,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
114,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
115,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
116,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
117,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
118,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
119,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
120,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
121,3QO6B,1WYKA,Crystal Structure Analysis Of The Plant Protease Deg1,3.2,129,152,11.6
122,4NSYB,1WYKA,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,3.5,129,152,10.9
123,1DUAA,1WYKA,Crystal Structure Of Exfoliative Toxin A,3.2,128,152,10.9
124,2AYWA,1WYKA,Crystal Structure Of The Complex Formed Between Trypsin And A Designed Synthetic Highly Potent Inhibitor In The Presence Of Benzamidine At 0.97 A Resolution,3.1,125,152,13.6
125,1A5HA,1WYKA,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,3.0,119,152,14.3
126,1FUJB,1WYKA,Pr3 (Myeloblastin),2.7,117,152,14.5
127,1GVKB,1WYKA,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,115,152,13.0
128,2IJD1,4MG3B,Crystal Structure Of The Poliovirus Precursor Protein 3cd,2.3,114,145,14.0
129,1QRWA,4MG3B,"Crystal Structure Of An Alpha-Lytic Protease Mutant With Accelerated Folding Kinetics, R102hG134S, PH 8",2.9,113,145,15.9
