,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
19,4I8HA,1HCGA,Bovine Trypsin At 0.75 Resolution,1.3,214,241,38.3
20,2AIQA,1HCGA,Crystal Structure Of Benzamidine-Inhibited Protein C Activator From The Venom Of Copperhead Snake Agkistrodon Contortrix Contortrix,1.8,212,241,27.4
21,2B9LA,1HCGA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,2.2,210,241,30.5
22,3H7TA,1HCGA,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-D1 (Smipp-S-D1),2.2,210,241,22.9
23,4A5TS,1HCGA,Structural Basis For The Conformational Modulation,2.1,210,241,34.8
24,1DDJA,1HCGA,Crystal Structure Of Human Plasminogen Catalytic Domain,1.9,208,241,34.6
25,1PQ7A,1HCGA,"Trypsin At 0.8 A, Ph5  BORAX",1.7,208,241,35.1
26,4LK4A,1HCGA,Structure Of Vibrio Cholerae Vesb Protease,2.3,208,241,29.3
27,1EQ9A,1HCGA,Crystal Structure Of Fire Ant Chymotrypsin Complexed To Pmsf,1.5,206,241,31.5
28,3H7OA,1HCGA,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-I1 (Smipp-S-I1),2.0,205,241,27.3
29,3F1SB,1HCGA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.1,205,241,25.9
30,4WVPE,1HCGA,Crystal Structure Of An Activity-based Probe Hne Complex,1.6,204,241,27.5
31,2OLGA,1HCGA,Crystal Structure Of The Serine Protease Domain Of Prophenoloxidase Activating Factor-I In A Zymogen Form,1.8,202,241,31.2
32,4MNWA,1HCGA,Crystal Structure Of Urokinase-type Plasminogen Activator (upa) Complexed With Bicyclic Peptide Uk749,1.7,202,241,33.7
33,2XWBF,1HCGA,Crystal Structure Of Complement C3b In Complex With Factors B And D,1.9,200,241,28.0
34,3BEUA,1HCGA,Na+-Dependent Allostery Mediates Coagulation Factor Protease Active Site Selectivity,1.4,197,241,43.1
35,5HU6C,1HCGA,Structure Of The T. Brucei Haptoglobin-haemoglobin Receptor Bound To Human Haptolgobin-haemoglobin,1.6,190,241,33.7
36,3WY8A,1HCGA,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.8,175,241,14.3
37,4FLNA,1HCGA,Crystal Structure Of Plant Protease Deg2,3.4,174,241,13.8
38,1WCZA,1HCGA,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,2.3,170,241,12.9
39,2XRCB,1HCGA,Human Complement Factor I,2.0,170,241,32.4
40,1AGJA,1HCGA,Epidermolytic Toxin A From Staphylococcus Aureus,2.2,164,241,14.6
41,1ARBA,1HCGA,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.5,163,241,15.3
42,1ZYOA,1HCGA,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,2.6,162,241,16.0
43,3LGIB,1HCGA,Structure Of The Protease Domain Of Degs (Degs-Deltapdz) At 1.65 A,2.7,161,241,19.9
44,1P3CA,1HCGA,Glutamyl Endopeptidase From Bacillus Intermedius,2.2,160,241,20.0
45,1TE0A,1HCGA,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.8,157,241,21.0
46,3K6YA,1HCGA,"Crystal Structure Of Rv3671c Protease From M. Tuberculosis, Active Form",2.7,157,241,19.7
47,5HMAA,1HCGA,Crystal Structure Of Mamo Protease Domain From Magnetospirillum Magneticum (ni Bound Form),2.5,156,241,16.7
48,3UFAA,1HCGA,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,1.9,154,241,15.6
49,2Z9IA,1HCGA,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,2.4,153,241,22.2
50,2HALA,1HCGA,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.9,153,241,11.1
51,1L1JA,1HCGA,Crystal Structure Of The Protease Domain Of An Atp- Independent Heat Shock Protease Htra,2.9,152,241,19.1
52,4RI0A,1HCGA,"Serine Protease Htra3, Mutationally Inactivated",2.6,151,241,16.6
53,1LVMA,1HCGA,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,3.0,145,241,14.5
54,2J92A,1HCGA,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),2.9,144,241,12.5
55,3WOKA,1HCGA,Crystal Structure Of The Dap Bii (space),2.2,142,241,18.3
56,5HM2E,1HCGA,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,2.7,140,241,12.9
57,2H5CA,1HCGA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.6,134,241,16.4
58,2QA9E,1HCGA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.5,132,241,20.5
59,2OUAA,1HCGA,Crystal Structure Of Nocardiopsis Protease (Napase),2.5,131,241,19.8
60,2XYAA,1HCGA,Non-Covalent Inhibtors Of Rhinovirus 3c Protease,2.8,131,241,17.6
61,2W5EA,1HCGA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.1,129,241,17.1
62,4WMEA,1HCGA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.4,129,241,9.3
63,5DGJA,1HCGA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.9,127,241,13.4
64,4X2VB,1HCGA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,2.6,126,241,18.3
65,1MBMB,1HCGA,Nsp4 Proteinase From Equine Arteritis Virus,2.7,122,241,17.2
66,5EU8A,1HCGA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.2,122,241,10.7
67,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
68,4JCNA,4XSKU,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.7,197,246,13.7
69,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
70,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
71,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
72,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
73,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
74,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
75,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
76,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
77,5BPEA,5HMAA,Crystal Structure Of Ev71 3cpro In Complex With A Potent And Selective Inhibitor,2.7,159,191,17.0
78,4ZROA,5HMAA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,149,191,16.1
79,4XFQA,5HMAA,Crystal Structure Basis For Pedv 3c Like Protease,2.8,146,191,15.1
80,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
81,1LCYA,2HALA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.3,167,212,10.8
82,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
83,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
84,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
85,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
86,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
87,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
88,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
89,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
90,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
91,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
92,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
93,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
94,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
95,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
96,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
97,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
98,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
99,1CU1A,5EQQA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.8,188,190,86.7
100,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
101,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
