,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
23,4XSKU,1HYLA,"Structure Of Paitrap, An Upa Mutant",1.9,200,230,30.0
24,4LK4A,1HYLA,Structure Of Vibrio Cholerae Vesb Protease,2.1,199,230,28.1
25,1DDJA,1HYLA,Crystal Structure Of Human Plasminogen Catalytic Domain,2.1,198,230,28.8
26,4A5TS,1HYLA,Structural Basis For The Conformational Modulation,2.3,196,230,29.6
27,4MNWA,1HYLA,Crystal Structure Of Urokinase-type Plasminogen Activator (upa) Complexed With Bicyclic Peptide Uk749,1.7,195,230,31.8
28,2OLGA,1HYLA,Crystal Structure Of The Serine Protease Domain Of Prophenoloxidase Activating Factor-I In A Zymogen Form,2.3,194,230,32.5
29,3F1SB,1HYLA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.3,194,230,19.1
30,5EDKA,1HYLA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),2.1,194,230,30.9
31,5HU6C,1HYLA,Structure Of The T. Brucei Haptoglobin-haemoglobin Receptor Bound To Human Haptolgobin-haemoglobin,2.1,194,230,27.8
32,3BEUA,1HYLA,Na+-Dependent Allostery Mediates Coagulation Factor Protease Active Site Selectivity,1.6,191,230,27.7
33,2B9LA,1HYLA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,2.0,189,230,30.2
34,1P3CA,1HYLA,Glutamyl Endopeptidase From Bacillus Intermedius,2.3,186,230,18.3
35,3WY8A,1HYLA,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.7,182,230,12.6
36,1WCZA,1HYLA,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,2.0,171,230,16.4
37,4FLNA,1HYLA,Crystal Structure Of Plant Protease Deg2,2.7,170,230,20.0
38,3LGIB,1HYLA,Structure Of The Protease Domain Of Degs (Degs-Deltapdz) At 1.65 A,2.4,167,230,18.0
39,1ARBA,1HYLA,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.8,166,230,14.5
40,2XRCB,1HYLA,Human Complement Factor I,1.9,166,230,33.1
41,1ZYOA,1HYLA,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,2.7,164,230,14.0
42,1AGJA,1HYLA,Epidermolytic Toxin A From Staphylococcus Aureus,2.1,160,230,13.8
43,3K6YA,1HYLA,"Crystal Structure Of Rv3671c Protease From M. Tuberculosis, Active Form",2.1,159,230,18.2
44,1TE0A,1HYLA,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.5,158,230,18.4
45,5HMAA,1HYLA,Crystal Structure Of Mamo Protease Domain From Magnetospirillum Magneticum (ni Bound Form),2.9,158,230,16.5
46,2Z9IA,1HYLA,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,2.0,153,230,18.3
47,1LVMA,1HYLA,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,3.1,153,230,12.4
48,3UFAA,1HYLA,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,1.9,153,230,19.0
49,1L1JA,1HYLA,Crystal Structure Of The Protease Domain Of An Atp- Independent Heat Shock Protease Htra,2.2,152,230,22.4
50,4RI0A,1HYLA,"Serine Protease Htra3, Mutationally Inactivated",2.2,149,230,17.4
51,3WOKA,1HYLA,Crystal Structure Of The Dap Bii (space),2.0,142,230,15.5
52,2HALA,1HYLA,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.8,141,230,14.9
53,2J92A,1HYLA,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),2.8,135,230,11.1
54,5HM2E,1HYLA,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,2.9,134,230,11.9
55,5BPEA,1HYLA,Crystal Structure Of Ev71 3cpro In Complex With A Potent And Selective Inhibitor,2.5,133,230,10.5
56,2XYAA,1HYLA,Non-Covalent Inhibtors Of Rhinovirus 3c Protease,2.5,131,230,8.4
57,4WMEA,1HYLA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.3,131,230,9.2
58,2QA9E,1HYLA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.1,130,230,24.6
59,1MBMA,1HYLA,Nsp4 Proteinase From Equine Arteritis Virus,2.7,129,230,16.3
60,2OUAA,1HYLA,Crystal Structure Of Nocardiopsis Protease (Napase),2.4,129,230,20.9
61,5ETXC,1HYLA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.5,129,230,14.7
62,4X2VB,1HYLA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,3.0,128,230,16.4
63,2H5DA,1HYLA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",2.1,127,230,20.5
64,2QV1B,1HYLA,Crystal Structure Of Hcv Ns3-4a V36m Mutant,2.4,126,230,12.7
65,2W5EA,1HYLA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.1,125,230,20.0
66,5EU8A,1HYLA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.1,124,230,9.7
67,5DGJA,1HYLA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.9,123,230,14.6
68,4ZROA,1HYLA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.1,121,230,9.9
69,5EQQA,1HYLA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.9,121,230,13.2
70,4XFQA,1HYLA,Crystal Structure Basis For Pedv 3c Like Protease,2.2,120,230,10.8
71,5EPYA,1HYLA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.7,119,230,13.4
72,1WYKA,1HYLA,Sindbis Virus Capsid Protein (114-264),2.8,116,230,12.1
73,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
74,2HLCA,3TVJB,Hl Collagenase Structure At 1.7a Resolution,1.9,220,242,30.5
75,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
76,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
77,2XWBF,3H7TA,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.0,189,235,20.1
78,4JCNA,5AVDA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.3,183,240,16.9
79,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
80,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
81,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
82,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
83,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
84,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
85,2H5CA,5HMAA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.4,156,191,14.1
86,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
87,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
88,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
89,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
90,3FANA,1MBMA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),3.1,173,198,35.3
91,1CU1A,5ETXC,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.9,190,194,85.8
92,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
93,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
94,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
95,3QO6B,1WYKA,Crystal Structure Analysis Of The Plant Protease Deg1,3.2,129,152,11.6
96,4NSYB,1WYKA,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,3.5,129,152,10.9
97,1DUAA,1WYKA,Crystal Structure Of Exfoliative Toxin A,3.2,128,152,10.9
98,2AYWA,1WYKA,Crystal Structure Of The Complex Formed Between Trypsin And A Designed Synthetic Highly Potent Inhibitor In The Presence Of Benzamidine At 0.97 A Resolution,3.1,125,152,13.6
99,2R3UA,1WYKA,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,125,152,12.8
100,1A5HA,1WYKA,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,3.0,119,152,14.3
101,2YOLA,1WYKA,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",2.6,118,152,14.4
102,1FUJB,1WYKA,Pr3 (Myeloblastin),2.7,117,152,14.5
103,5ETXB,1WYKA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.8,116,152,15.5
104,1GVKB,1WYKA,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,115,152,13.0
105,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
106,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
107,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
108,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
109,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
110,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
111,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
112,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
113,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
