,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
41,2HLCA,1L1JA,Hl Collagenase Structure At 1.7a Resolution,2.1,148,239,22.3
42,2B9LA,1L1JA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,2.6,148,239,14.9
43,3F1SB,1L1JA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.5,148,239,12.2
44,3WY8A,1L1JA,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.7,148,239,14.9
45,2HALA,1L1JA,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.6,147,239,12.2
46,4Z6AH,1L1JA,Crystal Structure Of A Fviia-trypsin Chimera (yt) In Complex With Soluble Tissue Factor,2.5,147,239,15.6
47,3TVJB,1L1JA,Catalytic Fragment Of Masp-2 In Complex With Its Specific Inhibitor Developed By Directed Evolution On Sgci Scaffold,2.2,146,239,19.9
48,3NXPA,1L1JA,Crystal Structure Of Human Prethrombin-1,2.5,145,239,19.3
49,2XRCB,1L1JA,Human Complement Factor I,2.5,144,239,18.1
50,5EDMA,1L1JA,Crystal Structure Of Prothrombin Deletion Mutant Residues 154-167 ( Form I ),2.5,144,239,18.8
51,1FIZA,1L1JA,Three Dimensional Structure Of Beta-Acrosin From Boar Spermatozoa,2.3,143,239,17.5
52,2H5CA,1L1JA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.3,143,239,17.5
53,3WOKA,1L1JA,Crystal Structure Of The Dap Bii (space),1.9,143,239,22.4
54,4LK4A,1L1JA,Structure Of Vibrio Cholerae Vesb Protease,2.4,141,239,16.3
55,5EDKA,1L1JA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),2.5,141,239,19.9
56,3UFAA,1L1JA,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,2.0,139,239,26.6
57,2OUAA,1L1JA,Crystal Structure Of Nocardiopsis Protease (Napase),2.0,138,239,15.2
58,1VZQH,1L1JA,Complex Of Thrombin With Designed Inhibitor 7165,2.0,136,239,19.9
59,2W5EA,1L1JA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.0,136,239,22.8
60,5DGJA,1L1JA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.8,132,239,15.9
61,4WMEA,1L1JA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.4,131,239,12.2
62,4XFQA,1L1JA,Crystal Structure Basis For Pedv 3c Like Protease,2.6,131,239,12.2
63,1ZYOA,1L1JA,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,2.3,130,239,18.5
64,5EU8A,1L1JA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.5,130,239,10.0
65,1WYKA,1L1JA,Sindbis Virus Capsid Protein (114-264),3.2,127,239,11.0
66,4ZROA,1L1JA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.4,127,239,10.2
67,4X2VB,1L1JA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,2.5,124,239,18.5
68,4JCNA,5HMAA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.4,165,191,19.4
69,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
70,2XWBF,2AIQA,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.2,187,231,21.9
71,4CR9A,5BPEA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,2.7,139,180,18.0
72,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
73,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
74,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
75,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
76,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
77,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
78,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
79,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
80,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
81,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
82,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
83,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
84,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
85,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
86,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
87,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
88,3QO6B,1WYKA,Crystal Structure Analysis Of The Plant Protease Deg1,3.2,129,152,11.6
89,4NSYB,1WYKA,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,3.5,129,152,10.9
90,1DUAA,1WYKA,Crystal Structure Of Exfoliative Toxin A,3.2,128,152,10.9
91,2AYWA,1WYKA,Crystal Structure Of The Complex Formed Between Trypsin And A Designed Synthetic Highly Potent Inhibitor In The Presence Of Benzamidine At 0.97 A Resolution,3.1,125,152,13.6
92,2R3UA,1WYKA,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,125,152,12.8
93,1A5HA,1WYKA,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,3.0,119,152,14.3
94,2YOLA,1WYKA,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",2.6,118,152,14.4
95,1FUJB,1WYKA,Pr3 (Myeloblastin),2.7,117,152,14.5
96,5ETXB,1WYKA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.8,116,152,15.5
97,1GVKB,1WYKA,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,115,152,13.0
98,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
99,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
100,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
101,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
102,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
103,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
104,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
105,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
106,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
107,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
108,1CU1A,5EQQA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.8,188,190,86.7
109,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
110,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
