,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
65,1EAXA,1VZQH,Crystal Structure Of Mtsp1 (Matriptase),1.3,233,250,35.6
66,4JCNA,4XSKU,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.7,197,246,13.7
67,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
68,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
69,2XWBF,4Z6AH,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.3,205,249,22.4
70,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
71,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
72,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
73,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
74,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
75,4FLNA,1P3CA,Crystal Structure Of Plant Protease Deg2,2.2,163,215,17.2
76,1LCYA,2HALA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.3,167,212,10.8
77,3WOKA,1ZYOA,Crystal Structure Of The Dap Bii (space),3.2,161,191,13.7
78,2QA9E,5HMAA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.7,160,191,14.4
79,2H5CA,5HMAA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.4,156,191,14.1
80,2OUAA,5HMAA,Crystal Structure Of Nocardiopsis Protease (Napase),2.5,155,191,16.1
81,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
82,4CR9A,5BPEA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,2.7,139,180,18.0
83,4WMEA,5BPEA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.7,138,180,9.4
84,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
85,4X2VB,1WQSA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,1.9,169,173,58.6
86,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
87,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
88,1FY4A,1WQSA,Fusarium Oxysporum Trypsin At Atomic Resolution,3.3,131,173,13.7
89,2WV5D,2QAAA,Crystal Structure Of Foot-And-Mouth Disease Virus 3c Protease In Complex With A Decameric Peptide Corresponding To The Vp1-2a Cleavage Junction With A Gln To Glu Substitution At P1,3.1,152,185,17.1
90,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
91,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
92,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
93,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
94,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
95,1WYKA,1VCPB,Sindbis Virus Capsid Protein (114-264),0.8,149,149,68.5
96,1HJ9A,1VCPB,Atomic Resolution Structures Of Trypsin Provide Insight Into Structural Radiation Damage,3.1,127,149,15.7
97,2O8LA,1VCPB,Structure Of V8 Protease From Staphylococcus Aureus,3.1,124,149,18.5
98,5HM2B,1VCPB,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,3.3,121,149,11.6
99,5ETXB,1VCPB,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.9,119,149,16.8
100,2CGAA,1VCPB,Chymotrypsinogen A,3.1,117,149,19.7
101,4NZLA,1VCPB,Extracellular Proteins Of Staphylococcus Aureus Inhibit The Neutrophil Serine Proteases,2.7,116,149,18.1
102,2IN2A,1VCPB,Nmr Structure Of The Apo Human Rhinovirus 3c Protease (Serotype 14),2.7,115,149,9.6
103,1Q31A,1VCPB,Crystal Structure Of The Tobacco Etch Virus Protease C151a Mutant,2.8,114,149,16.7
104,2GGVB,1VCPB,"Crystal Structure Of The West Nile Virus Ns2b-Ns3 Protease, His51ala Mutant",2.4,113,149,15.0
105,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
106,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
107,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
108,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
109,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
110,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
111,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
112,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
113,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
114,3QO6B,2WV5D,Crystal Structure Analysis Of The Plant Protease Deg1,2.9,175,214,13.1
115,3MMGA,2WV5D,Crystal Structure Of Tobacco Vein Mottling Virus Protease,2.6,166,214,17.5
116,1CU1A,5EQQA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.8,188,190,86.7
117,4NSYB,1WYKA,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,3.5,129,152,10.9
118,1DUAA,1WYKA,Crystal Structure Of Exfoliative Toxin A,3.2,128,152,10.9
119,2AYWA,1WYKA,Crystal Structure Of The Complex Formed Between Trypsin And A Designed Synthetic Highly Potent Inhibitor In The Presence Of Benzamidine At 0.97 A Resolution,3.1,125,152,13.6
120,2R3UA,1WYKA,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,125,152,12.8
121,1A5HA,1WYKA,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,3.0,119,152,14.3
122,2YOLA,1WYKA,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",2.6,118,152,14.4
123,1FUJB,1WYKA,Pr3 (Myeloblastin),2.7,117,152,14.5
124,1GVKB,1WYKA,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,115,152,13.0
125,2OUAB,2IN2A,Crystal Structure Of Nocardiopsis Protease (Napase),2.8,146,182,13.0
126,2VBCA,2GGVB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.1,150,185,58.0
