,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
31,2OLGA,1HNEE,Crystal Structure Of The Serine Protease Domain Of Prophenoloxidase Activating Factor-I In A Zymogen Form,1.6,186,218,25.3
32,3F1SB,1HNEE,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.2,185,218,19.5
33,4LK4A,1HNEE,Structure Of Vibrio Cholerae Vesb Protease,2.3,185,218,31.4
34,1AGJA,1HNEE,Epidermolytic Toxin A From Staphylococcus Aureus,2.6,181,218,14.9
35,1WCZA,1HNEE,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,2.2,179,218,12.3
36,1P3CA,1HNEE,Glutamyl Endopeptidase From Bacillus Intermedius,2.3,177,218,15.8
37,3WY8A,1HNEE,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.7,174,218,12.1
38,5HMAA,1HNEE,Crystal Structure Of Mamo Protease Domain From Magnetospirillum Magneticum (ni Bound Form),3.0,173,218,16.8
39,1ARBA,1HNEE,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.7,165,218,15.8
40,2XRCB,1HNEE,Human Complement Factor I,1.9,165,218,24.2
41,3LGIB,1HNEE,Structure Of The Protease Domain Of Degs (Degs-Deltapdz) At 1.65 A,2.7,162,218,17.9
42,1ZYOA,1HNEE,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,2.4,160,218,13.8
43,2Z9IA,1HNEE,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,2.6,159,218,18.9
44,3UFAA,1HNEE,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,2.0,158,218,13.9
45,1TE0A,1HNEE,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.7,154,218,17.5
46,4RI0A,1HNEE,"Serine Protease Htra3, Mutationally Inactivated",2.6,153,218,18.3
47,3WOKA,1HNEE,Crystal Structure Of The Dap Bii (space),2.5,151,218,17.2
48,1L1JA,1HNEE,Crystal Structure Of The Protease Domain Of An Atp- Independent Heat Shock Protease Htra,2.6,150,218,17.3
49,3K6YA,1HNEE,"Crystal Structure Of Rv3671c Protease From M. Tuberculosis, Active Form",2.4,147,218,21.1
50,1LVMA,1HNEE,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,2.7,145,218,15.2
51,2XYAA,1HNEE,Non-Covalent Inhibtors Of Rhinovirus 3c Protease,2.7,144,218,14.6
52,5BPEA,1HNEE,Crystal Structure Of Ev71 3cpro In Complex With A Potent And Selective Inhibitor,2.6,141,218,14.9
53,5HM2E,1HNEE,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,2.4,138,218,14.5
54,2J92A,1HNEE,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),2.4,137,218,13.1
55,2HALA,1HNEE,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.5,137,218,11.7
56,5EU8A,1HNEE,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.2,127,218,10.2
57,4X2VB,1HNEE,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,2.6,125,218,13.6
58,1YPHC,1HNEE,High Resolution Structure Of Bovine Alpha-Chymotrypsin,1.0,124,218,36.3
59,4ZROA,1HNEE,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.1,123,218,10.6
60,4XFQA,1HNEE,Crystal Structure Basis For Pedv 3c Like Protease,2.1,122,218,11.5
61,3U1IB,1HNEE,Dengue Virus Protease Covalently Bound To A Peptide,2.4,120,218,12.5
62,5DGJA,1HNEE,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.7,117,218,17.9
63,2W5EA,1HNEE,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.0,115,218,14.8
64,1DXWA,1HNEE,Structure Of Hetero Complex Of Non Structural Protein (Ns) Of Hepatitis C Virus (Hcv) And Synthetic Peptidic Compound,2.5,115,218,16.5
65,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
66,4WVPE,1EAXA,Crystal Structure Of An Activity-based Probe Hne Complex,1.4,212,241,30.2
67,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
68,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
69,4JCNA,4MNWA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.6,194,245,14.4
70,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
71,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
72,2XWBF,4Z6AH,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.3,205,249,22.4
73,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
74,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
75,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
76,4FLNA,1P3CA,Crystal Structure Of Plant Protease Deg2,2.2,163,215,17.2
77,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
78,2QA9E,5HMAA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.7,160,191,14.4
79,2H5CA,5HMAA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.4,156,191,14.1
80,2OUAA,5HMAA,Crystal Structure Of Nocardiopsis Protease (Napase),2.5,155,191,16.1
81,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
82,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
83,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
84,4WMEA,2XYAA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.6,137,182,13.9
85,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
86,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
87,2YOLA,3U1IB,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",1.2,158,191,53.2
88,2VBCA,3U1IB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.4,150,191,70.7
89,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
90,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
91,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
92,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
93,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
94,5ETXC,1DXWA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),1.7,147,186,87.8
95,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
96,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
97,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
98,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
99,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
100,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
101,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
102,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
103,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
104,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
105,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
106,1CU1A,5EQQA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.8,188,190,86.7
