,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
32,3H7TA,5HMAA,Crystal Structure Of Scabies Mite Inactivated Protease Paralogue S-D1 (Smipp-S-D1),3.0,166,191,18.1
33,2F91A,5HMAA,"1.2a Resolution Structure Of A Crayfish Trypsin Complexed With A Peptide Inhibitor, Sgti",2.7,165,191,16.4
34,2B9LA,5HMAA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,3.1,164,191,15.2
35,2QXIA,5HMAA,High Resolution Structure Of Human Kallikrein 7 In Complex With Suc-Ala-Ala-Pro-Phe-Chloromethylketone,2.5,164,191,20.1
36,4I8HA,5HMAA,Bovine Trypsin At 0.75 Resolution,2.7,163,191,17.8
37,1DDJA,5HMAA,Crystal Structure Of Human Plasminogen Catalytic Domain,2.9,162,191,19.1
38,1ZYOA,5HMAA,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,3.1,161,191,14.3
39,2QA9E,5HMAA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.7,160,191,14.4
40,4A5TS,5HMAA,Structural Basis For The Conformational Modulation,2.9,160,191,19.4
41,1EQ9A,5HMAA,Crystal Structure Of Fire Ant Chymotrypsin Complexed To Pmsf,2.6,159,191,18.9
42,2AIQA,5HMAA,Crystal Structure Of Benzamidine-Inhibited Protein C Activator From The Venom Of Copperhead Snake Agkistrodon Contortrix Contortrix,2.4,159,191,13.2
43,2OQ5A,5HMAA,"Crystal Structure Of Desc1, A New Member Of The Type Ii Transmembrane Serine Proteinases Family",2.5,158,191,12.7
44,3WOKA,5HMAA,Crystal Structure Of The Dap Bii (space),2.3,158,191,19.6
45,4LK4A,5HMAA,Structure Of Vibrio Cholerae Vesb Protease,2.3,157,191,17.2
46,2H5CA,5HMAA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.4,156,191,14.1
47,4AFQA,5HMAA,Human Chymase - Fynomer Complex,2.4,156,191,17.3
48,2OUAA,5HMAA,Crystal Structure Of Nocardiopsis Protease (Napase),2.5,155,191,16.1
49,3BEUA,5HMAA,Na+-Dependent Allostery Mediates Coagulation Factor Protease Active Site Selectivity,2.7,155,191,18.7
50,3NXPA,5HMAA,Crystal Structure Of Human Prethrombin-1,2.7,153,191,16.3
51,3TVJB,5HMAA,Catalytic Fragment Of Masp-2 In Complex With Its Specific Inhibitor Developed By Directed Evolution On Sgci Scaffold,2.6,153,191,17.0
52,4WVPE,5HMAA,Crystal Structure Of An Activity-based Probe Hne Complex,2.3,153,191,17.6
53,3F1SB,5HMAA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.3,152,191,13.8
54,1PQ7A,5HMAA,"Trypsin At 0.8 A, Ph5  BORAX",2.2,150,191,21.3
55,2HLCA,5HMAA,Hl Collagenase Structure At 1.7a Resolution,2.6,149,191,16.1
56,4ZROA,5HMAA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,149,191,16.1
57,2XW9A,5HMAA,Crystal Structure Of Complement Factor D Mutant S183a,2.2,147,191,19.7
58,3UFAA,5HMAA,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,2.0,147,191,19.7
59,3WY8A,5HMAA,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.7,146,191,17.1
60,4XFQA,5HMAA,Crystal Structure Basis For Pedv 3c Like Protease,2.8,146,191,15.1
61,4FXGH,5HMAA,Complement C4 In Complex With Masp-2,2.2,145,191,17.9
62,5EU8A,5HMAA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.7,144,191,16.7
63,2W5EA,5BPEA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.6,147,180,12.2
64,5DGJA,5BPEA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.9,146,180,11.6
65,4CR9A,5BPEA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,2.7,139,180,18.0
66,4WMEA,5BPEA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.7,138,180,9.4
67,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
68,1WCZA,2XYAA,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,2.9,153,182,12.4
69,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
70,2XWBF,4Z6AH,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.3,205,249,22.4
71,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
72,2XRCB,5AVDA,Human Complement Factor I,2.2,181,240,29.3
73,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
74,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
75,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
76,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
77,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
78,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
79,4INKA,4JCNA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.4,171,216,31.6
80,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
81,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
82,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
83,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
84,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
85,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
86,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
87,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
88,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
89,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
90,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
91,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
92,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
93,4X2VB,5DGJA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,1.0,152,188,56.6
94,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
95,1CU1A,5EQQA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.8,188,190,86.7
96,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
97,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
98,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
99,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
