,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
29,5EDKA,1DPOA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),2.0,200,223,38.5
30,2B9LA,1DPOA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,1.8,197,223,31.5
31,5HU6C,1DPOA,Structure Of The T. Brucei Haptoglobin-haemoglobin Receptor Bound To Human Haptolgobin-haemoglobin,1.6,192,223,34.4
32,2OLGA,1DPOA,Crystal Structure Of The Serine Protease Domain Of Prophenoloxidase Activating Factor-I In A Zymogen Form,1.6,191,223,31.9
33,3F1SB,1DPOA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.2,190,223,23.2
34,4LK4A,1DPOA,Structure Of Vibrio Cholerae Vesb Protease,1.7,188,223,34.0
35,3WY8A,1DPOA,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.7,186,223,12.9
36,1AGJA,1DPOA,Epidermolytic Toxin A From Staphylococcus Aureus,2.7,182,223,15.9
37,1P3CA,1DPOA,Glutamyl Endopeptidase From Bacillus Intermedius,2.0,180,223,17.8
38,1WCZA,1DPOA,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,2.3,179,223,10.6
39,3UFAA,1DPOA,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,2.0,165,223,14.5
40,3LGIB,1DPOA,Structure Of The Protease Domain Of Degs (Degs-Deltapdz) At 1.65 A,2.8,164,223,15.9
41,4FLNA,1DPOA,Crystal Structure Of Plant Protease Deg2,2.9,164,223,14.6
42,1ZYOA,1DPOA,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,2.6,163,223,13.5
43,5HMAA,1DPOA,Crystal Structure Of Mamo Protease Domain From Magnetospirillum Magneticum (ni Bound Form),2.6,163,223,18.4
44,2XRCB,1DPOA,Human Complement Factor I,1.7,160,223,35.6
45,1ARBA,1DPOA,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.5,159,223,14.5
46,3K6YA,1DPOA,"Crystal Structure Of Rv3671c Protease From M. Tuberculosis, Active Form",2.4,159,223,18.9
47,4RI0A,1DPOA,"Serine Protease Htra3, Mutationally Inactivated",2.7,157,223,17.8
48,1L1JA,1DPOA,Crystal Structure Of The Protease Domain Of An Atp- Independent Heat Shock Protease Htra,2.7,156,223,16.0
49,1TE0A,1DPOA,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.5,156,223,15.4
50,2Z9IA,1DPOA,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,2.3,156,223,16.7
51,3WOKA,1DPOA,Crystal Structure Of The Dap Bii (space),2.2,152,223,15.8
52,1LVMA,1DPOA,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,3.0,149,223,13.4
53,2QA9E,1DPOA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.8,145,223,15.9
54,2W5EA,1DPOA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.4,140,223,14.3
55,2HALA,1DPOA,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.7,137,223,19.0
56,2XYAA,1DPOA,Non-Covalent Inhibtors Of Rhinovirus 3c Protease,2.7,136,223,18.4
57,4WMEA,1DPOA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.6,135,223,7.4
58,2H5CA,1DPOA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.3,134,223,16.4
59,2OUAA,1DPOA,Crystal Structure Of Nocardiopsis Protease (Napase),2.2,133,223,19.5
60,5BPEA,1DPOA,Crystal Structure Of Ev71 3cpro In Complex With A Potent And Selective Inhibitor,2.5,133,223,19.5
61,5HM2E,1DPOA,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,2.8,132,223,12.1
62,1WYKB,1DPOA,Sindbis Virus Capsid Protein (114-264),3.1,131,223,15.3
63,2PKAB,1DPOA,Kallikrein A (E.C.3.4.21.8),1.2,130,223,43.8
64,1MBMB,1DPOA,Nsp4 Proteinase From Equine Arteritis Virus,3.0,130,223,13.8
65,2J92A,1DPOA,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),2.6,129,223,13.2
66,5EU8A,1DPOA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.3,127,223,11.0
67,4XFQA,1DPOA,Crystal Structure Basis For Pedv 3c Like Protease,2.4,125,223,13.6
68,4ZROA,1DPOA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.4,123,223,11.4
69,2QV1B,1DPOA,Crystal Structure Of Hcv Ns3-4a V36m Mutant,3.0,122,223,12.3
70,2GGVB,1DPOA,"Crystal Structure Of The West Nile Virus Ns2b-Ns3 Protease, His51ala Mutant",2.4,121,223,9.9
71,5DGJA,1DPOA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.7,121,223,15.7
72,4X2VB,1DPOA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,2.5,119,223,13.4
73,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
74,4JCNA,5AVDA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.3,183,240,16.9
75,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
76,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
77,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
78,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
79,2XWBF,4Z6AH,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.3,205,249,22.4
80,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
81,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
82,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
83,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
84,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
85,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
86,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
87,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
88,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
89,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
90,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
91,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
92,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
93,4NSVB,1WYKB,Lysobacter Enzymogenes Lysc Endoproteinase K30r Mutant Covalently Inhibited By Tlck,3.4,131,152,12.2
94,1DDJD,1WYKB,Crystal Structure Of Human Plasminogen Catalytic Domain,3.2,127,152,6.3
95,3QO6B,1WYKB,Crystal Structure Analysis Of The Plant Protease Deg1,3.0,127,152,12.6
96,2R3UA,1WYKB,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,125,152,13.6
97,1HJ9A,1WYKB,Atomic Resolution Structures Of Trypsin Provide Insight Into Structural Radiation Damage,2.9,124,152,16.1
98,1A5HA,1WYKB,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,2.8,120,152,13.3
99,1TRYA,1WYKB,Structure Of Inhibited Trypsin From Fusarium Oxysporum At 1.55 Angstroms,2.8,120,152,16.7
100,2J92B,1WYKB,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),3.1,119,152,11.8
101,3BN9B,1WYKB,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,2.6,119,152,15.1
102,3U1IB,1WYKB,Dengue Virus Protease Covalently Bound To A Peptide,2.8,119,152,14.3
103,1FUJB,1WYKB,Pr3 (Myeloblastin),2.8,118,152,11.9
104,2QY0B,1WYKB,Active Dimeric Structure Of The Catalytic Domain Of C1r Reveals Enzyme-Product Like Contacts,3.0,117,152,11.1
105,1GVKB,1WYKB,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.5,116,152,12.9
106,1CU1A,2QV1B,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,1.0,181,181,87.8
107,2VBCA,2GGVB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.1,150,185,58.0
108,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
109,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
110,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
111,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
112,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
113,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
114,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
115,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
116,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
117,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
118,2YOLA,3U1IB,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",1.2,158,191,53.2
119,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
120,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
