,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
75,4JCNA,3WY8A,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.5,188,219,17.0
76,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
77,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
78,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
79,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
80,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
81,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
82,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
83,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
84,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
85,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
86,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
87,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
88,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
89,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
90,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
91,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
92,1CU1A,5EPNA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.9,189,197,86.2
93,4NSVB,1WYKB,Lysobacter Enzymogenes Lysc Endoproteinase K30r Mutant Covalently Inhibited By Tlck,3.4,131,152,12.2
94,1DDJD,1WYKB,Crystal Structure Of Human Plasminogen Catalytic Domain,3.2,127,152,6.3
95,3QO6B,1WYKB,Crystal Structure Analysis Of The Plant Protease Deg1,3.0,127,152,12.6
96,2R3UA,1WYKB,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,125,152,13.6
97,1HJ9A,1WYKB,Atomic Resolution Structures Of Trypsin Provide Insight Into Structural Radiation Damage,2.9,124,152,16.1
98,1A5HA,1WYKB,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,2.8,120,152,13.3
99,1TRYA,1WYKB,Structure Of Inhibited Trypsin From Fusarium Oxysporum At 1.55 Angstroms,2.8,120,152,16.7
100,2J92B,1WYKB,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),3.1,119,152,11.8
101,3BN9B,1WYKB,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,2.6,119,152,15.1
102,3U1IB,1WYKB,Dengue Virus Protease Covalently Bound To A Peptide,2.8,119,152,14.3
103,1FUJB,1WYKB,Pr3 (Myeloblastin),2.8,118,152,11.9
104,2QY0B,1WYKB,Active Dimeric Structure Of The Catalytic Domain Of C1r Reveals Enzyme-Product Like Contacts,3.0,117,152,11.1
105,1GVKB,1WYKB,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.5,116,152,12.9
106,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
107,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
108,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
109,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
110,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
111,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
112,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
113,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
114,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
115,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
116,2VBCA,3U1IB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.4,150,191,70.7
