,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
32,3F1SB,1PYTC,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.3,201,253,22.9
33,5HU6C,1PYTC,Structure Of The T. Brucei Haptoglobin-haemoglobin Receptor Bound To Human Haptolgobin-haemoglobin,2.4,197,253,27.4
34,4LK4A,1PYTC,Structure Of Vibrio Cholerae Vesb Protease,2.1,189,253,29.1
35,3WY8A,1PYTC,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,3.2,187,253,14.4
36,2XWBF,1PYTC,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.2,181,253,22.1
37,1AGJA,1PYTC,Epidermolytic Toxin A From Staphylococcus Aureus,2.7,174,253,12.6
38,2XRCB,1PYTC,Human Complement Factor I,2.0,173,253,30.6
39,3LGIB,1PYTC,Structure Of The Protease Domain Of Degs (Degs-Deltapdz) At 1.65 A,2.8,171,253,12.9
40,1P3CA,1PYTC,Glutamyl Endopeptidase From Bacillus Intermedius,2.6,170,253,21.8
41,1WCZA,1PYTC,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,2.3,168,253,12.5
42,2J92A,1PYTC,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),3.2,167,253,11.4
43,4FLNA,1PYTC,Crystal Structure Of Plant Protease Deg2,3.0,167,253,13.8
44,1ZYOA,1PYTC,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,3.1,165,253,15.8
45,1ARBA,1PYTC,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.8,165,253,15.2
46,5HM2E,1PYTC,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,3.1,163,253,12.3
47,1TE0A,1PYTC,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.8,162,253,12.3
48,1LVMA,1PYTC,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,3.3,160,253,14.4
49,2Z9IA,1PYTC,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,2.4,156,253,17.9
50,3K6YA,1PYTC,"Crystal Structure Of Rv3671c Protease From M. Tuberculosis, Active Form",2.7,156,253,17.9
51,5HMAA,1PYTC,Crystal Structure Of Mamo Protease Domain From Magnetospirillum Magneticum (ni Bound Form),2.4,156,253,13.5
52,4RI0A,1PYTC,"Serine Protease Htra3, Mutationally Inactivated",2.7,155,253,14.8
53,3UFAA,1PYTC,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,2.2,153,253,15.7
54,2HALA,1PYTC,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,3.0,152,253,12.5
55,1L1JA,1PYTC,Crystal Structure Of The Protease Domain Of An Atp- Independent Heat Shock Protease Htra,2.6,150,253,14.0
56,5BPEA,1PYTC,Crystal Structure Of Ev71 3cpro In Complex With A Potent And Selective Inhibitor,3.0,149,253,13.4
57,2XYAA,1PYTC,Non-Covalent Inhibtors Of Rhinovirus 3c Protease,3.0,146,253,14.4
58,2H5CA,1PYTC,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.8,137,253,19.7
59,2OUAA,1PYTC,Crystal Structure Of Nocardiopsis Protease (Napase),2.9,136,253,23.5
60,4X2VB,1PYTC,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,3.1,136,253,13.2
61,4WMEA,1PYTC,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,3.0,136,253,10.3
62,5DGJA,1PYTC,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.9,136,253,16.2
63,3WOKA,1PYTC,Crystal Structure Of The Dap Bii (space),2.6,132,253,15.9
64,1MBMB,1PYTC,Nsp4 Proteinase From Equine Arteritis Virus,3.2,131,253,19.1
65,2QA9E,1PYTC,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.9,131,253,21.4
66,4ZROA,1PYTC,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,129,253,11.6
67,4JCNA,5AVDA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.3,183,240,16.9
68,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
69,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
70,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
71,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
72,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
73,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
74,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
75,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
76,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
77,2W5EA,1ZYOA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.9,148,191,18.9
78,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
79,4XFQA,5HMAA,Crystal Structure Basis For Pedv 3c Like Protease,2.8,146,191,15.1
80,5EU8A,5HMAA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.7,144,191,16.7
81,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
82,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
83,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
84,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
85,3FANA,1MBMB,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),3.1,170,198,35.9
86,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
87,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
88,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
89,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
90,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
91,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
92,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
93,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
94,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
95,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
96,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
97,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
98,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
99,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
100,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
101,1CU1A,5EQQA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.8,188,190,86.7
