,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
26,5EDKA,1A0JA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),2.0,202,223,40.6
27,2B9LA,1A0JA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,2.2,200,223,31.0
28,1DDJA,1A0JA,Crystal Structure Of Human Plasminogen Catalytic Domain,1.5,198,223,42.4
29,2OLGA,1A0JA,Crystal Structure Of The Serine Protease Domain Of Prophenoloxidase Activating Factor-I In A Zymogen Form,1.8,198,223,33.3
30,4A5TS,1A0JA,Structural Basis For The Conformational Modulation,1.7,198,223,42.4
31,3NXPA,1A0JA,Crystal Structure Of Human Prethrombin-1,1.7,197,223,41.6
32,5HU6C,1A0JA,Structure Of The T. Brucei Haptoglobin-haemoglobin Receptor Bound To Human Haptolgobin-haemoglobin,1.4,191,223,31.9
33,3F1SB,1A0JA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.3,188,223,23.9
34,4LK4A,1A0JA,Structure Of Vibrio Cholerae Vesb Protease,1.7,183,223,33.9
35,3WY8A,1A0JA,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.7,182,223,14.3
36,1AGJA,1A0JA,Epidermolytic Toxin A From Staphylococcus Aureus,2.6,171,223,15.2
37,1P3CA,1A0JA,Glutamyl Endopeptidase From Bacillus Intermedius,2.0,171,223,18.7
38,1WCZA,1A0JA,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,2.3,171,223,12.3
39,3LGIB,1A0JA,Structure Of The Protease Domain Of Degs (Degs-Deltapdz) At 1.65 A,2.9,165,223,13.9
40,1ARBA,1A0JA,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.7,164,223,16.5
41,4FLNA,1A0JA,Crystal Structure Of Plant Protease Deg2,2.7,164,223,12.8
42,1L1JA,1A0JA,Crystal Structure Of The Protease Domain Of An Atp- Independent Heat Shock Protease Htra,2.7,160,223,13.1
43,2Z9IA,1A0JA,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,2.4,160,223,17.5
44,1ZYOA,1A0JA,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,2.8,159,223,13.2
45,2XRCB,1A0JA,Human Complement Factor I,1.8,158,223,34.8
46,5HMAA,1A0JA,Crystal Structure Of Mamo Protease Domain From Magnetospirillum Magneticum (ni Bound Form),2.5,157,223,15.3
47,1TE0A,1A0JA,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.5,156,223,13.5
48,3K6YA,1A0JA,"Crystal Structure Of Rv3671c Protease From M. Tuberculosis, Active Form",2.2,156,223,21.8
49,3UFAA,1A0JA,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,2.0,155,223,14.8
50,3WOKA,1A0JA,Crystal Structure Of The Dap Bii (space),2.2,153,223,17.6
51,4RI0A,1A0JA,"Serine Protease Htra3, Mutationally Inactivated",2.3,153,223,13.7
52,1LVMA,1A0JA,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,3.0,152,223,14.5
53,2W5EA,1A0JA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.4,147,223,14.3
54,2XYAA,1A0JA,Non-Covalent Inhibtors Of Rhinovirus 3c Protease,2.6,139,223,15.8
55,2QA9E,1A0JA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.4,136,223,19.1
56,2HALA,1A0JA,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.7,135,223,17.8
57,5BPEA,1A0JA,Crystal Structure Of Ev71 3cpro In Complex With A Potent And Selective Inhibitor,2.4,135,223,15.6
58,1MBMB,1A0JA,Nsp4 Proteinase From Equine Arteritis Virus,3.0,134,223,12.7
59,4WMEA,1A0JA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.2,134,223,8.2
60,2OUAA,1A0JA,Crystal Structure Of Nocardiopsis Protease (Napase),2.0,132,223,21.2
61,2PKAB,1A0JA,Kallikrein A (E.C.3.4.21.8),1.2,130,223,42.3
62,2H5CA,1A0JA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.0,130,223,20.0
63,1WYKA,1A0JA,Sindbis Virus Capsid Protein (114-264),3.4,130,223,13.8
64,5EU8A,1A0JA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.1,127,223,10.2
65,4XFQA,1A0JA,Crystal Structure Basis For Pedv 3c Like Protease,2.1,126,223,12.7
66,2J92A,1A0JA,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),2.4,125,223,16.0
67,5HM2E,1A0JA,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,2.5,125,223,16.0
68,5DGJA,1A0JA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.7,124,223,16.9
69,4X2VB,1A0JA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,2.5,122,223,13.9
70,4ZROA,1A0JA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.0,121,223,9.9
71,2GGVB,1A0JA,"Crystal Structure Of The West Nile Virus Ns2b-Ns3 Protease, His51ala Mutant",2.5,118,223,10.2
72,2QV1B,1A0JA,Crystal Structure Of Hcv Ns3-4a V36m Mutant,2.6,117,223,14.5
73,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
74,4JCNA,5AVDA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.3,183,240,16.9
75,2XWBF,2AIQA,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.2,187,231,21.9
76,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
77,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
78,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
79,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
80,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
81,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
82,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
83,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
84,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
85,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
86,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
87,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
88,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
89,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
90,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
91,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
92,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
93,3QO6B,1WYKA,Crystal Structure Analysis Of The Plant Protease Deg1,3.2,129,152,11.6
94,4NSYB,1WYKA,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,3.5,129,152,10.9
95,1DUAA,1WYKA,Crystal Structure Of Exfoliative Toxin A,3.2,128,152,10.9
96,2AYWA,1WYKA,Crystal Structure Of The Complex Formed Between Trypsin And A Designed Synthetic Highly Potent Inhibitor In The Presence Of Benzamidine At 0.97 A Resolution,3.1,125,152,13.6
97,2R3UA,1WYKA,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,125,152,12.8
98,1A5HA,1WYKA,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,3.0,119,152,14.3
99,2YOLA,1WYKA,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",2.6,118,152,14.4
100,1FUJB,1WYKA,Pr3 (Myeloblastin),2.7,117,152,14.5
101,5ETXB,1WYKA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.8,116,152,15.5
102,1GVKB,1WYKA,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,115,152,13.0
103,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
104,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
105,2VBCA,2GGVB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.1,150,185,58.0
106,1CU1A,2QV1B,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,1.0,181,181,87.8
107,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
108,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
109,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
110,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
111,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
112,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
113,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
114,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
115,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
116,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
