,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
21,3TVJB,2SFAA,Catalytic Fragment Of Masp-2 In Complex With Its Specific Inhibitor Developed By Directed Evolution On Sgci Scaffold,2.4,140,191,19.3
22,2HALA,2SFAA,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.9,140,191,15.0
23,4CR9A,2SFAA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,2.8,139,191,18.7
24,5AVDA,2SFAA,The 0.86 Angstrom Structure Of Elastase Crystallized In High-strength Agarose Hydrogel,2.6,139,191,19.4
25,2HLCA,2SFAA,Hl Collagenase Structure At 1.7a Resolution,2.2,138,191,21.0
26,1PQ7A,2SFAA,"Trypsin At 0.8 A, Ph5  BORAX",2.7,138,191,20.3
27,2OQ5A,2SFAA,"Crystal Structure Of Desc1, A New Member Of The Type Ii Transmembrane Serine Proteinases Family",2.7,138,191,18.8
28,4FXGH,2SFAA,Complement C4 In Complex With Masp-2,2.3,138,191,18.8
29,4CREA,2SFAA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,2.7,138,191,20.3
30,3WY8A,2SFAA,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.6,138,191,21.0
31,5HU6C,2SFAA,Structure Of The T. Brucei Haptoglobin-haemoglobin Receptor Bound To Human Haptolgobin-haemoglobin,2.3,138,191,15.9
32,1P3EA,2SFAA,Structure Of Glu Endopeptidase In Complex With Mpd,2.2,137,191,20.4
33,4Z6AH,2SFAA,Crystal Structure Of A Fviia-trypsin Chimera (yt) In Complex With Soluble Tissue Factor,2.7,137,191,14.6
34,1AGJA,2SFAA,Epidermolytic Toxin A From Staphylococcus Aureus,2.0,136,191,15.4
35,1DDJA,2SFAA,Crystal Structure Of Human Plasminogen Catalytic Domain,2.6,136,191,16.9
36,1EQ9A,2SFAA,Crystal Structure Of Fire Ant Chymotrypsin Complexed To Pmsf,2.5,135,191,23.7
37,4I8HA,2SFAA,Bovine Trypsin At 0.75 Resolution,2.2,135,191,20.7
38,1ZYOA,2SFAA,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,3.0,134,191,14.2
39,2OLGA,2SFAA,Crystal Structure Of The Serine Protease Domain Of Prophenoloxidase Activating Factor-I In A Zymogen Form,2.3,134,191,23.1
40,3H5CB,2SFAA,X-Ray Structure Of Protein Z-Protein Z Inhibitor Complex,2.8,134,191,9.0
41,1LCYA,2SFAA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,2.2,133,191,17.3
42,1M9UA,2SFAA,Crystal Structure Of Earthworm Fibrinolytic Enzyme Component A From Eisenia Fetida,2.2,133,191,22.6
43,1LVMA,2SFAA,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,2.8,132,191,10.6
44,4AFQA,2SFAA,Human Chymase - Fynomer Complex,2.0,132,191,19.7
45,4XSKU,2SFAA,"Structure Of Paitrap, An Upa Mutant",2.2,131,191,18.3
46,3UFAB,2SFAA,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,2.1,130,191,15.4
47,5DGJA,2SFAA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.9,130,191,10.0
48,1FUJA,2SFAA,Pr3 (Myeloblastin),2.6,129,191,20.9
49,3BEUA,2SFAA,Na+-Dependent Allostery Mediates Coagulation Factor Protease Active Site Selectivity,2.1,128,191,21.1
50,4X2VB,2SFAA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,2.8,128,191,14.1
51,2W5EA,2SFAA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.2,126,191,13.5
52,1WCZA,2SFAA,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,1.8,125,191,17.6
53,5EU8A,2SFAA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.6,124,191,9.7
54,4ZROC,2SFAA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.3,123,191,7.3
55,4XFQA,2SFAA,Crystal Structure Basis For Pedv 3c Like Protease,2.5,122,191,9.8
56,4WMEA,2SFAA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.4,120,191,9.2
57,2QV1B,2SFAA,Crystal Structure Of Hcv Ns3-4a V36m Mutant,2.3,118,191,14.4
58,5EPYA,2SFAA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.2,118,191,13.6
59,5EPNA,2SFAA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.3,116,191,13.8
60,2HRVA,2SFAA,2a Cysteine Proteinase From Human Rhinovirus 2,2.4,110,191,16.4
61,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
62,5HM2E,2QA9E,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,2.8,145,185,17.2
63,2J92A,5HMAA,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),2.8,168,191,16.7
64,1P3CA,5HMAA,Glutamyl Endopeptidase From Bacillus Intermedius,2.7,166,191,16.9
65,2F91A,5HMAA,"1.2a Resolution Structure Of A Crayfish Trypsin Complexed With A Peptide Inhibitor, Sgti",2.7,165,191,16.4
66,4JCNA,5HMAA,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.4,165,191,19.4
67,2B9LA,5HMAA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,3.1,164,191,15.2
68,4A5TS,5HMAA,Structural Basis For The Conformational Modulation,2.9,160,191,19.4
69,1FIZA,5HMAA,Three Dimensional Structure Of Beta-Acrosin From Boar Spermatozoa,2.3,158,191,13.3
70,3WOKA,5HMAA,Crystal Structure Of The Dap Bii (space),2.3,158,191,19.6
71,1EAXA,5HMAA,Crystal Structure Of Mtsp1 (Matriptase),2.4,157,191,12.7
72,4LK4A,5HMAA,Structure Of Vibrio Cholerae Vesb Protease,2.3,157,191,17.2
73,4RI0A,5HMAA,"Serine Protease Htra3, Mutationally Inactivated",1.6,156,191,28.8
74,3NXPA,5HMAA,Crystal Structure Of Human Prethrombin-1,2.7,153,191,16.3
75,4MNWA,5HMAA,Crystal Structure Of Urokinase-type Plasminogen Activator (upa) Complexed With Bicyclic Peptide Uk749,2.6,153,191,20.3
76,4WVPE,5HMAA,Crystal Structure Of An Activity-based Probe Hne Complex,2.3,153,191,17.6
77,5EDMA,5HMAA,Crystal Structure Of Prothrombin Deletion Mutant Residues 154-167 ( Form I ),2.9,153,191,15.0
78,3F1SB,5HMAA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.3,152,191,13.8
79,5EDKA,5HMAA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),2.8,151,191,15.9
80,4ZROA,5HMAA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,149,191,16.1
81,3UFAA,5HMAA,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,2.0,147,191,19.7
82,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
83,2XRCB,3H7OA,Human Complement Factor I,2.5,176,228,29.5
84,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
85,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
86,2XWBF,2AIQA,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.2,187,231,21.9
87,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
88,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
89,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
90,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
91,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
92,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
93,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
94,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
95,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
96,1CU1A,2QV1B,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,1.0,181,181,87.8
97,4MG3B,2HRVA,Crystal Structural Analysis Of 2a Protease From Coxsackievirus A16,1.3,136,142,36.8
98,5ETXB,2HRVA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.4,108,142,16.7
99,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
100,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
101,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
102,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
103,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
104,4INKA,4JCNA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.4,171,216,31.6
105,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
106,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
107,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
108,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
109,2IJD1,4MG3B,Crystal Structure Of The Poliovirus Precursor Protein 3cd,2.3,114,145,14.0
110,1QRWA,4MG3B,"Crystal Structure Of An Alpha-Lytic Protease Mutant With Accelerated Folding Kinetics, R102hG134S, PH 8",2.9,113,145,15.9
111,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
