,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
26,5EDKA,1TRYA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),2.1,198,224,35.9
27,3BEUA,1TRYA,Na+-Dependent Allostery Mediates Coagulation Factor Protease Active Site Selectivity,1.5,196,224,43.4
28,5HU6C,1TRYA,Structure Of The T. Brucei Haptoglobin-haemoglobin Receptor Bound To Human Haptolgobin-haemoglobin,1.8,195,224,23.6
29,2OLGA,1TRYA,Crystal Structure Of The Serine Protease Domain Of Prophenoloxidase Activating Factor-I In A Zymogen Form,2.0,193,224,29.5
30,3NXPA,1TRYA,Crystal Structure Of Human Prethrombin-1,1.9,192,224,35.9
31,3F1SB,1TRYA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.5,191,224,18.8
32,2B9LA,1TRYA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,1.8,187,224,33.2
33,1AGJA,1TRYA,Epidermolytic Toxin A From Staphylococcus Aureus,2.5,182,224,17.0
34,1WCZA,1TRYA,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,2.2,181,224,16.0
35,4LK4A,1TRYA,Structure Of Vibrio Cholerae Vesb Protease,1.5,180,224,36.1
36,3WY8A,1TRYA,Crystal Structure Of Protease Anisep From Arthrobacter Nicotinovorans,2.8,178,224,18.0
37,2XRCB,1TRYA,Human Complement Factor I,2.1,177,224,31.1
38,1P3CA,1TRYA,Glutamyl Endopeptidase From Bacillus Intermedius,2.0,173,224,19.7
39,3LGIB,1TRYA,Structure Of The Protease Domain Of Degs (Degs-Deltapdz) At 1.65 A,2.7,173,224,16.2
40,1ARBA,1TRYA,"The Primary Structure And Structural Characteristics Of Achromobacter Lyticus Protease I, A Lysine-Specific Serine Protease",2.7,171,224,17.5
41,4FLNA,1TRYA,Crystal Structure Of Plant Protease Deg2,2.7,166,224,15.7
42,1ZYOA,1TRYA,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,2.5,162,224,16.7
43,1TE0A,1TRYA,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.7,160,224,15.6
44,2Z9IA,1TRYA,Crystal Structure Of Rv0983 From Mycobacterium Tuberculosis- Proteolytically Active Form,2.3,159,224,18.9
45,1L1JA,1TRYA,Crystal Structure Of The Protease Domain Of An Atp- Independent Heat Shock Protease Htra,2.6,158,224,17.1
46,5HMAA,1TRYA,Crystal Structure Of Mamo Protease Domain From Magnetospirillum Magneticum (ni Bound Form),2.4,157,224,20.4
47,3UFAA,1TRYA,Crystal Structure Of The Staphylococcal Serine Protease Spla In Complex With A Specific Phosphonate Inhibitor,1.8,156,224,20.5
48,5HM2E,1TRYA,Crystal Structure Of The 3c Protease From South African Territories Type 2 Foot-and-mouth Disease Virus,2.7,154,224,14.3
49,4RI0A,1TRYA,"Serine Protease Htra3, Mutationally Inactivated",2.5,153,224,17.6
50,3K6YA,1TRYA,"Crystal Structure Of Rv3671c Protease From M. Tuberculosis, Active Form",2.1,152,224,23.0
51,1LVMA,1TRYA,Catalytically Active Tobacco Etch Virus Protease Complexed With Product,3.0,150,224,12.0
52,3WOKA,1TRYA,Crystal Structure Of The Dap Bii (space),2.4,149,224,18.8
53,5BPEA,1TRYA,Crystal Structure Of Ev71 3cpro In Complex With A Potent And Selective Inhibitor,2.5,145,224,13.1
54,2XYAA,1TRYA,Non-Covalent Inhibtors Of Rhinovirus 3c Protease,2.7,142,224,16.2
55,4WMEA,1TRYA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.9,140,224,11.4
56,2QA9E,1TRYA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.7,139,224,20.9
57,2H5CA,1TRYA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.5,135,224,20.0
58,2HALA,1TRYA,An Episulfide Cation (Thiiranium Ring) Trapped In The Active Site Of Hav 3c Proteinase Inactivated By Peptide-Based Ketone Inhibitors,2.3,133,224,15.0
59,2W5EA,1TRYA,Structural And Biochemical Analysis Of Human Pathogenic Astrovirus Serine Protease At 2.0 Angstrom Resolution,2.2,130,224,17.7
60,4ZROA,1TRYA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.7,130,224,16.9
61,4XFQA,1TRYA,Crystal Structure Basis For Pedv 3c Like Protease,2.5,130,224,15.4
62,5EU8A,1TRYA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.4,128,224,16.4
63,2OUAA,1TRYA,Crystal Structure Of Nocardiopsis Protease (Napase),2.1,127,224,22.0
64,4X2VB,1TRYA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,2.8,127,224,17.3
65,5DGJA,1TRYA,"1.0a Resolution Structure Of Norovirus 3cl Protease In Complex An Oxadiazole-based, Cell Permeable Macrocyclic (20-mer) Inhibitor",2.8,125,224,16.0
66,1WYKA,1TRYA,Sindbis Virus Capsid Protein (114-264),2.8,121,224,15.7
67,2J92A,1TRYA,3c Protease From Type A10(61) Foot-And-Mouth Disease Virus- Crystal Packing Mutant (K51q),2.4,120,224,12.5
68,2GGVB,1TRYA,"Crystal Structure Of The West Nile Virus Ns2b-Ns3 Protease, His51ala Mutant",2.5,119,224,17.6
69,1MBMB,1TRYA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,114,224,18.4
70,2QV1B,1TRYA,Crystal Structure Of Hcv Ns3-4a V36m Mutant,2.4,114,224,14.0
71,1PQ7A,4XSKU,"Trypsin At 0.8 A, Ph5  BORAX",1.6,222,246,31.5
72,4JCNA,4XSKU,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.7,197,246,13.7
73,4CR9A,1EAXA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,1.2,225,241,40.4
74,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
75,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
76,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
77,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
78,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
79,2XWBF,2XW9A,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.1,180,228,23.3
80,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
81,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
82,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
83,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
84,1LCYA,1LVMA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.4,175,229,13.1
85,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
86,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
87,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
88,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
89,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
90,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
91,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
92,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
93,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
94,3QO6B,1WYKA,Crystal Structure Analysis Of The Plant Protease Deg1,3.2,129,152,11.6
95,4NSYB,1WYKA,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,3.5,129,152,10.9
96,1DUAA,1WYKA,Crystal Structure Of Exfoliative Toxin A,3.2,128,152,10.9
97,2AYWA,1WYKA,Crystal Structure Of The Complex Formed Between Trypsin And A Designed Synthetic Highly Potent Inhibitor In The Presence Of Benzamidine At 0.97 A Resolution,3.1,125,152,13.6
98,2R3UA,1WYKA,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,125,152,12.8
99,1A5HA,1WYKA,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,3.0,119,152,14.3
100,2YOLA,1WYKA,"West Nile Virus Ns2b-ns3 Protease In Complex With 3,4- Dichlorophenylacetyl-lys-lys-gcma",2.6,118,152,14.4
101,1FUJB,1WYKA,Pr3 (Myeloblastin),2.7,117,152,14.5
102,5ETXB,1WYKA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.8,116,152,15.5
103,1GVKB,1WYKA,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,115,152,13.0
104,2VBCA,2GGVB,Crystal Structure Of The Ns3 Protease-Helicase From Dengue Virus,1.1,150,185,58.0
105,1CU1A,2QV1B,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,1.0,181,181,87.8
106,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
107,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
108,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
109,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
110,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
111,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
112,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
113,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
114,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
115,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
