,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
92,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
93,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
94,1FY4A,2QA9E,Fusarium Oxysporum Trypsin At Atomic Resolution,2.9,148,185,20.3
95,1CU1A,2QV1B,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,1.0,181,181,87.8
96,1WQSA,4X2VB,Crystal Structure Of Norovirus 3c-Like Protease,1.9,169,185,58.6
97,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
98,3QO6B,1WYKA,Crystal Structure Analysis Of The Plant Protease Deg1,3.2,129,152,11.6
99,4NSYB,1WYKA,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,3.5,129,152,10.9
100,1DUAA,1WYKA,Crystal Structure Of Exfoliative Toxin A,3.2,128,152,10.9
101,2AYWA,1WYKA,Crystal Structure Of The Complex Formed Between Trypsin And A Designed Synthetic Highly Potent Inhibitor In The Presence Of Benzamidine At 0.97 A Resolution,3.1,125,152,13.6
102,2R3UA,1WYKA,Crystal Structure Of The Pdz Deletion Mutant Of Degs,3.0,125,152,12.8
103,1A5HA,1WYKA,Catalytic Domain Of Human Two-Chain Tissue Plasminogen Activator Complex Of A Bis-Benzamidine,3.0,119,152,14.3
104,1FUJB,1WYKA,Pr3 (Myeloblastin),2.7,117,152,14.5
105,5ETXB,1WYKA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-linear (mk-5172 Linear Analogue),2.8,116,152,15.5
106,1GVKB,1WYKA,Porcine Pancreatic Elastase Acyl Enzyme At 0.95 A Resolution,2.6,115,152,13.0
107,4MG3B,2HRVB,Crystal Structural Analysis Of 2a Protease From Coxsackievirus A16,1.1,133,142,37.6
108,1LCYA,2HALA,Crystal Structure Of The Mitochondrial Serine Protease Htra2,3.3,167,212,10.8
109,2HRVA,4FVBA,2a Cysteine Proteinase From Human Rhinovirus 2,1.5,135,152,34.8
110,3PROB,4FVBA,Alpha-Lytic Protease Complexed With C-Terminal Truncated Pro Region,2.8,119,152,15.1
111,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
112,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
113,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
114,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
115,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
116,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
117,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
118,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
119,2H5DA,1WQSA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",3.2,137,173,8.8
120,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
121,2IJD1,4MG3B,Crystal Structure Of The Poliovirus Precursor Protein 3cd,2.3,114,145,14.0
122,1QRWA,4MG3B,"Crystal Structure Of An Alpha-Lytic Protease Mutant With Accelerated Folding Kinetics, R102hG134S, PH 8",2.9,113,145,15.9
