,name,seed_protein,description,rmsd,aligned_residue,seed_protein_total_residues,sequence_id
50,5EDMA,1LVMA,Crystal Structure Of Prothrombin Deletion Mutant Residues 154-167 ( Form I ),3.3,141,229,14.9
51,5EDKA,1LVMA,Crystal Structure Of Prothrombin Deletion Mutant Residues 146-167 ( Form Ii ),3.1,140,229,14.3
52,1WCZA,1LVMA,Crystal Structure Of An Alkaline Form Of V8 Protease From Staphylococcus Aureus,2.3,139,229,20.1
53,2QAAA,1LVMA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 7.3,3.0,139,229,12.9
54,1DDJA,1LVMA,Crystal Structure Of Human Plasminogen Catalytic Domain,3.1,137,229,11.7
55,4WMEA,1LVMA,Crystal Structure Of Catalytically Inactive Mers-cov 3cl Protease (c148a) In Spacegroup C2,2.5,137,229,9.5
56,5EU8A,1LVMA,Structure Of Fipv Main Protease In Complex With Dual Inhibitors,2.2,135,229,11.1
57,2PFEB,1LVMA,Crystal Structure Of Thermobifida Fusca Protease A (Tfpa),3.1,134,229,11.9
58,2H5DA,1LVMA,"0.9a Resolution Crystal Structure Of Alpha-Lytic Protease Complexed With A Transition State Analogue, Meosuc-Ala-Ala- Pro-Val Boronic Acid",2.8,133,229,12.0
59,4XFQA,1LVMA,Crystal Structure Basis For Pedv 3c Like Protease,2.0,131,229,12.2
60,1TE0A,1L1JA,"Structural Analysis Of Degs, A Stress Sensor Of The Bacterial Periplasm",2.1,181,239,40.9
61,4RI0A,5HM2E,"Serine Protease Htra3, Mutationally Inactivated",3.2,168,209,13.7
62,4JCNA,5HM2E,"Structure Of Esp, Serine Protease From Staphylococcus Epidermidis",2.5,158,209,13.3
63,2B9LA,5HMAA,Crystal Structure Of Prophenoloxidase Activating Factor-Ii From The Beetle Holotrichia Diomphalia,3.1,164,191,15.2
64,1ZYOA,5HMAA,Crystal Structure Of The Serine Protease Domain Of Sesbania Mosaic Virus Polyprotein,3.1,161,191,14.3
65,2QA9E,5HMAA,Crystal Structure Of The Second Tetrahedral Intermediates Of Sgpb At Ph 4.2,2.7,160,191,14.4
66,4A5TS,5HMAA,Structural Basis For The Conformational Modulation,2.9,160,191,19.4
67,3WOKA,5HMAA,Crystal Structure Of The Dap Bii (space),2.3,158,191,19.6
68,2H5CA,5HMAA,0.82a Resolution Crystal Structure Of Alpha-Lytic Protease At Ph 5,2.4,156,191,14.1
69,2OUAA,5HMAA,Crystal Structure Of Nocardiopsis Protease (Napase),2.5,155,191,16.1
70,3F1SB,5HMAA,Crystal Structure Of Protein Z Complexed With Protein Z- Dependent Inhibitor,2.3,152,191,13.8
71,4ZROA,5HMAA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,149,191,16.1
72,1YM0A,2F91A,"Crystal Structure Of Earthworm Fibrinolytic Enzyme Component B: A Novel, Glycosylated Two-Chained Trypsin",1.5,231,237,42.0
73,2XWBF,3H7TA,Crystal Structure Of Complement C3b In Complex With Factors B And D,2.0,189,235,20.1
74,3CP7A,3WY8A,Crystal Structure Of A Thermostable Serine Protease Al20 From Extremophilic Microoganism,1.1,209,219,52.6
75,4INKA,3UFAA,Crystal Structure Of Spld Protease From Staphylococcus Aureus At 1.56 A Resolution,1.3,192,200,46.9
76,2XRCB,5AVDA,Human Complement Factor I,2.2,181,240,29.3
77,2BZ6H,1VZQH,Orally Available Factor7a Inhibitor,1.6,234,250,35.9
78,4CR9A,5BPEA,Creating Novel F1 Inhibitors Through Fragment Based Lead Generation And Structure Aided Drug Design,2.7,139,180,18.0
79,1FIWA,1FIZA,Three-Dimensional Structure Of Beta-Acrosin From Ram Spermatozoa,0.9,260,263,81.5
80,3S9CA,2QXIA,"Russell's Viper Venom Serine Proteinase, Rvv-V In Complex With The Fragment (Residues 1533-1546) Of Human Factor V",1.6,214,224,34.1
81,4X2VB,1WQSA,Crystal Structure Of The Murine Norovirus Ns6 Protease (inactive C139a Mutant) With A C-terminal Extension To Include Residue P1 Prime Of Ns7,1.9,169,173,58.6
82,4ZROC,1WQSA,2.1 A X-ray Structure Of Fipv-3clpro Bound To Covalent Inhibitor,2.9,135,173,18.5
83,1FY4A,1WQSA,Fusarium Oxysporum Trypsin At Atomic Resolution,3.3,131,173,13.7
84,1AZZB,2XYAA,Fiddler Crab Collagenase Complexed To Ecotin,2.6,142,182,13.4
85,3GOVB,3TVJB,Crystal Structure Of The Catalytic Region Of Human Masp-1,1.2,222,242,36.9
86,1MBMA,2W5EA,Nsp4 Proteinase From Equine Arteritis Virus,2.4,133,163,17.3
87,3FANA,2W5EA,Crystal Structure Of Chymotrypsin-Like ProteasePROTEINASE (3clspNSP4) OF PORCINE REPRODUCTIVE AND RESPIRATORY Syndrome Virus (Prrsv),2.6,129,163,18.6
88,5EQQA,2W5EA,Crystal Structure Of Hcv Ns3/4a Wt Protease In Complex With 5172- Linear (mk-5172 Linear Analogue),2.5,126,163,11.9
89,5EPNA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.8
90,5EPYA,2W5EA,Crystal Structure Of Hcv Ns3/4a Protease A156t Variant In Complex With 5172-mcp1p3 (mk-5172 P1-p3 Macrocyclic Analogue),2.5,125,163,12.0
91,2XXLA,2OLGA,Crystal Structure Of Drosophila Grass Clip Serine Protease Of Toll Pathway,2.4,244,278,38.1
92,3BN9A,2OQ5A,Crystal Structure Of Mt-Sp1 In Complex With Fab Inhibitor E2,1.1,227,232,48.5
93,2WV5D,2QAAA,Crystal Structure Of Foot-And-Mouth Disease Virus 3c Protease In Complex With A Decameric Peptide Corresponding To The Vp1-2a Cleavage Junction With A Gln To Glu Substitution At P1,3.1,152,185,17.1
94,4NSYB,2PFEB,Wild-type Lysobacter Enzymogenes Lysc Endoproteinase Covalently Inhibited By Tlck,3.0,151,186,14.6
95,3QO6B,2PFEB,Crystal Structure Analysis Of The Plant Protease Deg1,2.3,148,186,18.2
96,2R3UA,2PFEB,Crystal Structure Of The Pdz Deletion Mutant Of Degs,2.1,142,186,16.9
97,4K3JA,4JCNA,Crystal Structure Of Onartuzumab Fab In Complex With Met And Hgf-beta,2.2,181,216,12.2
98,4WJG2,4JCNA,Structure Of T. Brucei Haptoglobin-hemoglobin Receptor Binding To Human Haptoglobin-hemoglobin,2.1,179,216,12.8
99,4CBNA,4JCNA,Crystal Structure Of Complement Factor D Mutant R202a After Conventional Refinement,2.2,177,216,14.7
100,4IBLH,4JCNA,Rubidium Sites In Blood Coagulation Factor Viia,2.2,176,216,12.5
101,4M7GA,4JCNA,Streptomyces Erythraeus Trypsin,2.2,173,216,15.0
102,4K8YA,4JCNA,Atomic Resolution Crystal Structures Of Kallikrein-related Peptidase 4 Complexed With Sunflower Trypsin Inhibitor (sfti-1),2.4,171,216,11.1
103,4KP0A,4JCNA,Crystal Structure Of The Human Chymase With Tjk002,2.2,164,216,18.3
104,4FLNC,4INKA,Crystal Structure Of Plant Protease Deg2,1.7,154,205,23.4
105,1LVBB,4X2VB,Catalytically Inactive Tobacco Etch Virus Protease Complexed With Substrate,3.0,143,185,14.0
106,1CU1A,5EQQA,Crystal Structure Of An Enzyme Complex From Hepatitis C Virus,0.8,188,190,86.7
107,3MMGA,2WV5D,Crystal Structure Of Tobacco Vein Mottling Virus Protease,2.6,166,214,17.5
